X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
416.993,5306.394,416.993,5257.69,416.993,6811.773,416.993,4749.047,416.993,6593.585,416.993,6313.051,416.992,5606.849
417.938,5296.921,417.938,5257.166,417.938,6863.333,417.938,4756.433,417.938,6590.244,417.938,6382.493,417.938,5578.958
418.884,5292.336,418.884,5257.034,418.884,6834.189,418.884,4798.045,418.884,6593.264,418.884,6357.929,418.883,5609.081
419.829,5310.922,419.829,5277.687,419.829,6836.186,419.829,4755.167,419.829,6608.447,419.829,6366.582,419.829,5587.829
420.775,5310.505,420.775,5272.019,420.775,6828.503,420.775,4759.137,420.775,6599.791,420.775,6378.684,420.774,5593.291
421.72,5278.802,421.72,5281.294,421.72,6837.37,421.72,4736.807,421.72,6576.145,421.72,6356.65,421.72,5585.534
422.666,5294.821,422.666,5255.131,422.666,6850.228,422.666,4730.696,422.666,6595.199,422.666,6322.417,422.666,5571.383
423.612,5320.589,423.612,5279.628,423.612,6859.49,423.612,4698.549,423.612,6584.294,423.612,6354.05,423.611,5560.214
424.557,5344.467,424.557,5278.712,424.557,6815.567,424.557,4751.38,424.557,6600.824,424.557,6319.437,424.557,5563.821
425.503,5318.898,425.503,5263.554,425.503,6825.199,425.503,4740.293,425.503,6584.169,425.503,6352.472,425.502,5569.564
426.448,5291.762,426.448,5277.95,426.448,6863.976,426.448,4747.954,426.448,6611.26,426.448,6343.49,426.448,5604.947
427.394,5324.488,427.394,5295.804,427.394,6860.995,427.394,4749.049,427.394,6613.987,427.394,6362.3,427.393,5590.448
428.339,5313.913,428.339,5274.41,428.339,6846.25,428.339,4744.532,428.339,6596.054,428.339,6346.057,428.339,5616.894
429.285,5312.053,429.285,5299.321,429.285,6864.478,429.285,4748.84,429.285,6548.647,429.285,6332.789,429.285,5575.879
430.231,5279.116,430.231,5235.328,430.231,6815.831,430.231,4736.847,430.23,6614.22,430.231,6358.079,430.23,5580.505
431.176,5307.733,431.176,5252.25,431.176,6819.825,431.176,4732.309,431.176,6611.477,431.176,6359.515,431.176,5612.085
432.122,5304.67,432.122,5275.433,432.122,6822.921,432.122,4758.491,432.122,6599.238,432.122,6375.146,432.121,5577.376
433.067,5280.352,433.067,5258.845,433.067,6829.267,433.067,4752.157,433.067,6587.186,433.067,6359.174,433.067,5587.436
434.013,5310.573,434.013,5255.709,434.013,6826.378,434.013,4740.597,434.013,6585.6,434.013,6360.479,434.012,5564.155
434.958,5330.399,434.958,5246.265,434.958,6847.325,434.958,4747.858,434.958,6560.129,434.958,6357.373,434.958,5579.489
435.904,5357.168,435.904,5253.15,435.904,6827.896,435.904,4763.736,435.904,6617.82,435.904,6338.976,435.903,5567.034
436.849,5345.686,436.849,5267.96,436.849,6787.726,436.849,4754.62,436.849,6592.052,436.849,6337.458,436.849,5570.247
437.795,5318.154,437.795,5261.759,437.795,6838.969,437.795,4772.501,437.795,6573.728,437.795,6346.636,437.795,5621.006
438.741,5350.186,438.741,5251.084,438.741,6813.822,438.741,4764.997,438.741,6597.623,438.741,6291.519,438.74,5583.653
439.686,5321.736,439.686,5239.915,439.686,6832.963,439.686,4726.42,439.686,6564.102,439.686,6345.862,439.686,5591.12
440.632,5309.719,440.632,5249.274,440.632,6860.808,440.632,4745.548,440.632,6609.172,440.632,6333.796,440.631,5598.164
441.577,5327.457,441.577,5251.375,441.577,6803.06,441.577,4749.725,441.577,6566.928,441.577,6366.212,441.577,5563.144
442.523,5308.132,442.523,5243.621,442.523,6819.546,442.523,4727.161,442.523,6558.75,442.523,6342.691,442.522,5567.56
443.468,5349.542,443.468,5270.229,443.468,6819.815,443.468,4764.949,443.468,6567.113,443.468,6334.848,443.468,5557.121
444.414,5322.044,444.414,5252.771,444.414,6834.872,444.414,4743.346,444.414,6577.708,444.414,6346.755,444.414,5574.018
445.359,5293.319,445.359,5219.844,445.359,6859.824,445.359,4753.888,445.359,6576.4,445.359,6342.841,445.359,5601.59
446.305,5286.783,446.305,5300.048,446.305,6867.426,446.305,4720.513,446.305,6539.318,446.305,6362.34,446.305,5564.788
447.251,5275.499,447.251,5263.461,447.251,6851.967,447.251,4773.507,447.251,6566.48,447.251,6363.815,447.25,5583.74
448.196,5322.579,448.196,5268.586,448.196,6821.886,448.196,4767.107,448.196,6555.886,448.196,6354.35,448.196,5573
449.142,5316.227,449.142,5254.364,449.142,6822.795,449.142,4736.166,449.142,6560.915,449.142,6349,449.141,5577.846
450.087,5259.163,450.087,5256.66,450.087,6837.201,450.087,4762.998,450.087,6559.136,450.087,6325.384,450.087,5573.216
451.033,5313.052,451.033,5222.096,451.033,6777.434,451.033,4761.062,451.033,6574.07,451.033,6387.172,451.032,5578.599
451.978,5296.014,451.978,5276.736,451.978,6824.363,451.978,4774.115,451.978,6573.956,451.978,6333.32,451.978,5586.425
452.924,5277.239,452.924,5285.725,452.924,6800.896,452.924,4922.105,452.924,6572.678,452.924,6322.839,452.924,5601.048
453.87,5295.817,453.87,5259.995,453.87,6841.945,453.87,4922.035,453.87,6577.187,453.87,6358.313,453.869,5620.561
454.815,5290.666,454.815,5246.2,454.815,6847.68,454.815,4899.149,454.815,6577.469,454.815,6375.787,454.815,5578.715
455.761,5279.849,455.761,5232.091,455.761,6837.417,455.761,4903.027,455.761,6536.956,455.761,6351.772,455.76,5610.917
456.706,5298.853,456.706,5242.824,456.706,6813.262,456.706,4909.813,456.706,6562.917,456.706,6358.812,456.706,5562.618
457.652,5253.396,457.652,5259.266,457.652,6821.575,457.652,4870.93,457.652,6552.925,457.652,6333.785,457.651,5568.722
458.597,5285.275,458.597,5236.891,458.597,6856.153,458.597,4880.303,458.597,6544.453,458.597,6345.322,458.597,5553.781
459.543,5305.6,459.543,5216.375,459.543,6795.535,459.543,4892.842,459.543,6551.427,459.543,6367.191,459.542,5563.352
460.488,5280.123,460.488,5246.613,460.488,6834.025,460.488,4881.388,460.488,6543.448,460.488,6327.146,460.488,5588.87
461.434,5241.004,461.434,5216.326,461.434,6865.421,461.434,4876.064,461.434,6537.043,461.434,6347.366,461.434,5584.103
462.38,5281.098,462.38,5245.429,462.38,6833.078,462.38,4850.238,462.38,6582.577,462.38,6369.681,462.379,5593.522
463.325,5229.654,463.325,5207.032,463.325,6834.064,463.325,4881.784,463.325,6523.324,463.325,6387.5,463.325,5594.604
464.271,5294.522,464.271,5253.376,464.271,6834.677,464.271,4863.075,464.271,6561.54,464.271,6351.109,464.27,5581.019
465.216,5295.007,465.216,5203.873,465.216,6839.396,465.216,4889.85,465.216,6512.366,465.216,6367.376,465.216,5610.979
466.162,5304.596,466.162,5244.074,466.162,6829.711,466.162,4880.006,466.162,6551.127,466.162,6382.128,466.161,5602.813
467.107,5262.204,467.107,5210.074,467.107,6792.227,467.107,4832.902,467.107,6536.178,467.107,6366.333,467.107,5599.132
468.053,5243.137,468.053,5243.949,468.053,6820.588,468.053,4866.525,468.053,6529.743,468.053,6322.833,468.053,5600.75
468.999,5270.26,468.999,5252.122,468.999,6812.746,468.999,4835.354,468.999,6516.927,468.999,6347.517,468.998,5577.348
469.944,5267.354,469.944,5244.57,469.944,6825.939,469.944,4874.812,469.944,6558.247,469.944,6348.777,469.944,5578.19
470.89,5278.655,470.89,5213.99,470.89,6811.079,470.89,4853.644,470.89,6552.086,470.89,6343.707,470.889,5605.99
471.835,5270.295,471.835,5235.666,471.835,6792.029,471.835,4801.789,471.835,6530.878,471.835,6352.022,471.835,5588.3
472.781,5262.303,472.781,5260.626,472.781,6847.646,472.781,4861.703,472.781,6537.782,472.781,6349.479,472.78,5598.633
473.726,5254.215,473.726,5217.492,473.726,6827.545,473.726,4866.882,473.726,6568.458,473.726,6368.236,473.726,5602.253
474.672,5244.836,474.672,5243.455,474.672,6793.533,474.672,4869.786,474.672,6555.613,474.672,6333.929,474.671,5593.626
475.617,5241.928,475.617,5234.303,475.617,6819.828,475.617,4835.068,475.617,6519.99,475.617,6362.968,475.617,5555.028
476.563,5265.285,476.563,5239.389,476.563,6823.002,476.563,4831.69,476.563,6562.566,476.563,6360.405,476.563,5581.724
477.509,5264.383,477.509,5255.785,477.509,6822.039,477.509,4813.047,477.509,6552.19,477.509,6343.268,477.508,5562.74
478.454,5249.524,478.454,5242.789,478.454,6847.807,478.454,4815.845,478.454,6539.401,478.454,6352.095,478.454,5600.956
479.4,5240.093,479.4,5238.32,479.4,6823.894,479.4,4773.558,479.4,6552.716,479.4,6366.746,479.399,5614.879
480.345,5248.68,480.345,5240.195,480.345,6827.969,480.345,4816.933,480.345,6547.1,480.345,6339.752,480.345,5579.768
481.291,5235.518,481.291,5211.832,481.291,6862.503,481.291,4821.56,481.291,6589.017,481.291,6358.53,481.29,5589.639
482.236,5216.747,482.236,5217.804,482.236,6830.59,482.236,4809.506,482.236,6583.247,482.236,6394.132,482.236,5605.841
483.182,5202.957,483.182,5231.621,483.182,6797.677,483.182,4840.767,483.182,6553.542,483.182,6346.941,483.181,5596.975
484.128,5212.795,484.128,5243.525,484.128,6826.357,484.128,4818.613,484.128,6537.088,484.128,6356.67,484.127,5593.489
485.073,5237.392,485.073,5236.034,485.073,6798.595,485.073,4846.011,485.073,6548.629,485.073,6374.05,485.073,5604.199
486.019,5235.05,486.019,5211.807,486.019,6859.332,486.019,4825.326,486.019,6551.611,486.019,6327.322,486.018,5560.874
486.964,5210.648,486.964,5260.526,486.964,6848.965,486.964,4815.184,486.964,6510.868,486.964,6358.113,486.964,5616.817
487.91,5252.396,487.91,5229.955,487.91,6838.233,487.91,4824.129,487.91,6548.863,487.91,6345.628,487.909,5594.51
488.855,5255.715,488.855,5238.88,488.855,6830.895,488.855,4808.704,488.855,6522.504,488.855,6371.995,488.855,5593.882
489.801,5209.961,489.801,5262.221,489.801,6850.534,489.801,4810.982,489.801,6549.601,489.801,6349.229,489.8,5598.461
490.746,5259.624,490.746,5245.784,490.746,6828.112,490.746,4811.819,490.746,6560.699,490.746,6343.636,490.746,5580.256
491.692,5241.526,491.692,5250.69,491.692,6831.331,491.692,4807.447,491.692,6581.999,491.692,6349.325,491.692,5571.233
492.638,5229.851,492.638,5254.578,492.638,6806.133,492.638,4764.715,492.638,6566.28,492.638,6372.095,492.637,5582.697
493.583,5208.244,493.583,5209.159,493.583,6833.324,493.583,4815.703,493.583,6511.629,493.583,6330.118,493.583,5597.714
494.529,5215.697,494.529,5251.592,494.529,6828.788,494.529,4804.126,494.529,6542.352,494.529,6363.581,494.528,5547.269
495.474,5191.187,495.474,5240.875,495.474,6853.94,495.474,4829.91,495.474,6529.863,495.474,6352.669,495.474,5558.164
496.42,5238.26,496.42,5262.609,496.42,6829.031,496.42,4793.708,496.42,6528.129,496.42,6315.283,496.419,5577.343
497.365,5191.92,497.365,5245.81,497.365,6807.647,497.365,4779.236,497.365,6532.004,497.365,6333.035,497.365,5594.287
498.311,5211.544,498.311,5252.068,498.311,6840.478,498.311,4813.338,498.311,6494.282,498.311,6323.472,498.31,5585.425
499.257,5201.16,499.257,5238.863,499.257,6815.425,499.257,4814.644,499.257,6568.818,499.257,6356.828,499.256,5582.481
500.202,5214.957,500.202,5198.426,500.202,6834.952,500.202,4802.113,500.202,6561.956,500.202,6336.713,500.202,5577.537
501.148,5199.194,501.148,5229.483,501.148,6835.323,501.148,4809.455,501.148,6524.874,501.148,6352.66,501.147,5560.557
502.093,5218.033,502.093,5227.173,502.093,6805.353,502.093,4802.028,502.093,6523.774,502.093,6329.771,502.093,5598.001
503.039,5204.57,503.039,5206.675,503.039,6835.477,503.039,4806.479,503.039,6527.768,503.039,6385.552,503.038,5532.732
503.984,5186.837,503.984,5232.618,503.984,6837.608,503.984,4820.364,503.984,6559.209,503.984,6326.887,503.984,5576.59
504.93,5188.846,504.93,5250.28,504.93,6847.325,504.93,4789.481,504.93,6538.344,504.93,6361.816,504.929,5582.352
505.875,5202.758,505.875,5208.816,505.875,6826.951,505.875,4800.567,505.875,6494.296,505.875,6334.645,505.875,5586.685
506.821,5233.029,506.821,5227.962,506.821,6835.679,506.821,4822.377,506.821,6521.002,506.821,6340.491,506.82,5567.72
507.767,5200.917,507.767,5210.997,507.767,6816.216,507.767,4830.6,507.767,6536.023,507.767,6331.128,507.766,5578.622
508.712,5186.22,508.712,5224.966,508.712,6840.92,508.712,4808.951,508.712,6533.01,508.712,6353.268,508.712,5603.383
509.658,5188.479,509.658,5233.214,509.658,6832.885,509.658,4806.998,509.658,6487.9,509.658,6346.504,509.657,5597.558
510.603,5174.665,510.603,5249.802,510.603,6823.578,510.603,4813.19,510.603,6520.391,510.603,6354.031,510.603,5554.708
511.549,5185.211,511.549,5242.443,511.549,6825.804,511.549,4804.932,511.549,6502.773,511.549,6325.553,511.548,5581.129
512.494,5175.546,512.494,5220.121,512.494,6818.816,512.494,4849.415,512.494,6513.792,512.494,6367.643,512.494,5566.822
513.44,5122.057,513.44,5232.378,513.44,6837.141,513.44,4775.366,513.44,6506.732,513.44,6319.09,513.439,5580.97
514.385,5166.495,514.385,5201.661,514.385,6838.296,514.385,4844.724,514.385,6477.6,514.385,6334.907,514.385,5606.858
515.331,5178.361,515.331,5214.856,515.331,6867.141,515.331,4808.63,515.331,6490.086,515.331,6353.368,515.331,5579.726
516.277,5191.307,516.277,5220.064,516.277,6805.87,516.277,4770.692,516.277,6519.315,516.277,6298.001,516.276,5577.89
517.222,5171.854,517.222,5222.544,517.222,6842.831,517.222,4776.562,517.222,6515.518,517.222,6348.277,517.222,5605.52
518.168,5189.693,518.168,5228.883,518.168,6830.8,518.168,4799.42,518.168,6534.909,518.168,6311.098,518.167,5602.181
519.113,5181.749,519.113,5220.242,519.113,6850.511,519.113,4799.491,519.113,6507.293,519.113,6358.026,519.113,5594.636
520.059,5188.223,520.059,5191.829,520.059,6862.065,520.059,4787.513,520.059,6507.212,520.059,6346.28,520.058,5589.061
521.004,5176.303,521.004,5200.695,521.004,6847.426,521.004,4802.75,521.004,6504.134,521.004,6293.194,521.004,5590.616
521.95,5192.854,521.95,5211.591,521.95,6802.907,521.95,4799.702,521.95,6521.144,521.95,6378.769,521.949,5606.267
522.896,5140.061,522.896,5176.786,522.896,6872.247,522.896,4760.986,522.896,6501.683,522.896,6348.051,522.895,5617.609
523.841,5149.375,523.841,5197.997,523.841,6801.498,523.841,4789.284,523.841,6533.261,523.841,6283.826,523.841,5595.163
524.787,5174.795,524.787,5226.61,524.787,6832.861,524.787,4808.153,524.787,6478.251,524.787,6342.393,524.786,5569.855
525.732,5128.875,525.732,5234.167,525.732,6820.451,525.732,4797.693,525.732,6536.833,525.732,6332.884,525.732,5626.207
526.678,5144.332,526.678,5229.375,526.678,6822.143,526.678,4748.355,526.678,6500.132,526.678,6336.003,526.677,5588.019
527.623,5149.321,527.623,5189.087,527.623,6833.127,527.623,4760.281,527.623,6504.945,527.623,6366.793,527.623,5603.912
528.569,5180.581,528.569,5205.562,528.569,6798.062,528.569,4786.137,528.569,6484.846,528.569,6354.176,528.568,5533.53
529.514,5124.693,529.514,5193.002,529.514,6839.253,529.514,4784.292,529.514,6482.332,529.514,6349.316,529.514,5693.947
530.46,5166.25,530.46,5210.647,530.46,6823.091,530.46,4769.651,530.46,6536.358,530.46,6297.407,530.46,5633.159
531.406,5175.442,531.406,5226.502,531.406,6811.965,531.406,4777.554,531.406,6525.896,531.406,6348.691,531.405,5656.19
532.351,5180.647,532.351,5187.67,532.351,6826.29,532.351,4766.173,532.351,6464.782,532.351,6316.376,532.351,5633.1
533.297,5139.159,533.297,5182.662,533.297,6814.877,533.297,4762.93,533.297,6531.148,533.297,6303.966,533.296,5655.147
534.242,5162.02,534.242,5189.909,534.242,6826.849,534.242,4798.926,534.242,6489.018,534.242,6291.63,534.242,5674.27
535.188,5107.98,535.188,5205.169,535.188,6856.274,535.188,4793.415,535.188,6477.791,535.188,6327.822,535.187,5625.752
536.133,5138.648,536.133,5217.301,536.133,6836.604,536.133,4795.656,536.133,6521.463,536.133,6351.241,536.133,5638.651
537.079,5097.894,537.079,5201.707,537.079,6814.985,537.079,4750.817,537.079,6506.08,537.079,6336.207,537.078,5654.767
538.025,5117.643,538.025,5167.261,538.025,6829.531,538.025,4758.736,538.025,6507.839,538.025,6312.692,538.024,5672.431
538.97,5129.977,538.97,5195.359,538.97,6841.217,538.97,4757.684,538.97,6493.831,538.97,6369.034,538.97,5613.783
539.916,5137.634,539.916,5193.122,539.916,6854.993,539.916,4769.016,539.916,6516.44,539.916,6331.083,539.915,5648.228
540.861,5119.371,540.861,5209.349,540.861,6847.417,540.861,4760.087,540.861,6473.114,540.861,6347.406,540.861,5622.139
541.807,5144.085,541.807,5189.557,541.807,6794.49,541.807,4742.462,541.807,6494.929,541.807,6369.031,541.806,5616.228
542.752,5163.518,542.752,5199.301,542.752,6858.491,542.752,4802.699,542.752,6501.868,542.752,6353.767,542.752,5611.629
543.698,5133.571,543.698,5199.315,543.698,6855.187,543.698,4803.053,543.698,6487.67,543.698,6341.653,543.697,5603.948
544.643,5144.495,544.643,5212.316,544.643,6828.266,544.643,4736.268,544.643,6512.458,544.643,6328.205,544.643,5634.94
545.589,5089.722,545.589,5175.465,545.589,6822.682,545.589,4790.31,545.589,6493.63,545.589,6398.176,545.589,5646.762
546.535,5150.736,546.535,5198.644,546.535,6848.506,546.535,4776.816,546.535,6492.098,546.535,6447.083,546.534,5621.846
547.48,5109.661,547.48,5168.505,547.48,6864.29,547.48,4782.833,547.48,6504.582,547.48,6420.666,547.48,5610.745
548.426,5107.751,548.426,5158.237,548.426,6849.396,548.426,4822.38,548.426,6536.78,548.426,6417.127,548.425,5597.896
549.371,5134.12,549.371,5213.064,549.371,6832.973,549.371,4770.428,549.371,6510.511,549.371,6405.03,549.371,5624.572
550.317,5150.425,550.317,5155.841,550.317,6810.553,550.317,4729.894,550.317,6494.071,550.317,6447.248,550.316,5604.284
551.262,5109.623,551.262,5187.178,551.262,6839.622,551.262,4800.583,551.262,6500.245,551.262,6423.185,551.262,5609.366
552.208,5091.49,552.208,5184.78,552.208,6881.916,552.208,4783.521,552.208,6519.672,552.208,6389.058,552.207,5601.232
553.154,5120.812,553.154,5196.254,553.154,6826.6,553.154,4784.371,553.154,6493.764,553.154,6424.79,553.153,5631.217
554.099,5123.093,554.099,5204.833,554.099,6856.702,554.099,4772.058,554.099,6499.917,554.099,6363.291,554.099,5600.421
555.045,5113.816,555.045,5188.233,555.045,6840.383,555.045,4798.462,555.045,6504.983,555.045,6367.128,555.044,5623.611
555.99,5108.563,555.99,5169.822,555.99,6817.064,555.99,4734.876,555.99,6501.772,555.99,6421.643,555.99,5622.521
556.936,5086.829,556.936,5187.86,556.936,6842.815,556.936,4805.758,556.936,6473.977,556.936,6394.896,556.935,5595.822
557.881,5117.948,557.881,5170.515,557.881,6868.402,557.881,4753.395,557.881,6493.646,557.881,6411.571,557.881,5604.902
558.827,5141.27,558.827,5175.63,558.827,6825.129,558.827,4785.662,558.827,6492.715,558.827,6407.38,558.826,5603.712
559.772,5060.989,559.772,5163.759,559.772,6836.715,559.772,4781.41,559.772,6504.015,559.772,6411.17,559.772,5626.376
560.718,5123.225,560.718,5150.442,560.718,6794.052,560.718,4756.679,560.718,6487.202,560.718,6401.792,560.717,5613.889
561.664,5081.622,561.664,5192.135,561.664,6837.631,561.664,4795.59,561.664,6491.236,561.664,6442.776,561.663,5617.377
562.609,5135.329,562.609,5165.873,562.609,6787.08,562.609,4738.916,562.609,6491.179,562.609,6413.692,562.609,5590.938
563.555,5102.064,563.555,5185.374,563.555,6837.511,563.555,4765.034,563.555,6475.138,563.555,6461.617,563.554,5624.714
564.5,5114.204,564.5,5193.356,564.5,6851.1,564.5,4767.306,564.5,6497.497,564.5,6413.969,564.5,5613.947
565.446,5092.424,565.446,5183.865,565.446,6823.775,565.446,4767.536,565.446,6485.274,565.446,6410.774,565.445,5585.275
566.391,5127.805,566.391,5186.547,566.391,6800.075,566.391,4780.412,566.391,6500.149,566.391,6408.997,566.391,5597.902
567.337,5130.576,567.337,5197.021,567.337,6818.974,567.337,4711.54,567.337,6467.57,567.337,6383.078,567.336,5622.927
568.283,5102.255,568.283,5173.92,568.283,6793.416,568.283,4733.25,568.282,6455.391,568.283,6379.968,568.282,5615.614
569.228,5126.56,569.228,5186.741,569.228,6839.367,569.228,4734.186,569.228,6485.562,569.228,6409.09,569.227,5614.718
570.174,5085.126,570.174,5180.056,570.174,6817.418,570.174,4736.782,570.174,6533.05,570.174,6390.569,570.173,5621.836
571.119,5092.179,571.119,5192.297,571.119,6830.448,571.119,4735.266,571.119,6463.54,571.119,6369.287,571.119,5608.776
572.065,5120.725,572.065,5176.888,572.065,6796.091,572.065,4758.933,572.065,6516.766,572.065,6426.348,572.064,5591.208
573.01,5112.61,573.01,5184.842,573.01,6806.574,573.01,4738.492,573.01,6488.641,573.01,6400.881,573.01,5604.673
573.956,5104.711,573.956,5209.985,573.956,6817.357,573.956,4754.514,573.956,6521.286,573.956,6393.614,573.955,5579.562
574.901,5098.315,574.901,5179.421,574.901,6868.447,574.901,4755.01,574.901,6486.929,574.901,6366.006,574.901,5592.718
575.847,5097.234,575.847,5224.733,575.847,6824.92,575.847,4767.005,575.847,6515.195,575.847,6398.323,575.846,5601.293
576.793,5060.579,576.793,5184.343,576.793,6856.301,576.793,4722.125,576.793,6500.198,576.793,6384.311,576.792,5616.282
577.738,5085.25,577.738,5185.332,577.738,6808.427,577.738,4715.413,577.738,6520.99,577.738,6403.914,577.738,5597.029
578.684,5102.491,578.684,5167.705,578.684,6850.24,578.684,4760.838,578.684,6492.298,578.684,6417.154,578.683,5601.62
579.629,5064.398,579.629,5171.255,579.629,6796.388,579.629,4768.638,579.629,6482.649,579.629,6433.119,579.629,5571.375
580.575,5067.896,580.575,5176.043,580.575,6798.741,580.575,4684.285,580.575,6481.664,580.575,6427.959,580.574,5620.859
581.52,5090.649,581.52,5193.938,581.52,6824.548,581.52,4757.583,581.52,6487.62,581.52,6402.22,581.52,5605.149
582.466,5082.599,582.466,5215.269,582.466,6857.248,582.466,4700.446,582.466,6472.938,582.466,6406.959,582.465,5610.311
583.411,5118.132,583.411,5164.606,583.411,6820.216,583.411,4715.202,583.411,6492.66,583.411,6393.774,583.411,5608.094
584.357,5081.218,584.357,5155.787,584.357,6855.539,584.357,4775.696,584.357,6477.807,584.357,6372.594,584.356,5622.785
585.303,5035.059,585.303,5175.833,585.303,6825.007,585.303,4747.582,585.303,6481.821,585.303,6390.737,585.302,5600.893
586.248,5078.329,586.248,5170.002,586.248,6728.72,586.248,4722.256,586.248,6488.922,586.248,6430.362,586.248,5590.068
587.194,5080.342,587.194,5209.794,587.194,6873.88,587.194,4742.156,587.194,6487.563,587.194,6394.107,587.193,5595.775
588.139,5062.487,588.139,5163.195,588.139,6891.667,588.139,4717.816,588.139,6475.401,588.139,6403.648,588.139,5601.783
589.085,5106.409,589.085,5160.591,589.085,6899.437,589.085,4749.396,589.085,6494.502,589.085,6425.553,589.084,5591.112
590.03,5052.35,590.03,5177.336,590.03,6876.528,590.03,4739.365,590.03,6464.449,590.03,6392.027,590.03,5620.331
590.976,5080.026,590.976,5191.989,590.976,6908.03,590.976,4774.801,590.976,6486.815,590.976,6387.199,590.975,5585.782
591.922,5087.676,591.922,5206.839,591.922,6875.062,591.922,4807.292,591.922,6500.547,591.922,6387.56,591.921,5662.025
592.867,5082.596,592.867,5168.751,592.867,6884.61,592.867,4763.69,592.867,6477.453,592.867,6377.021,592.867,5612.077
593.813,5090.357,593.813,5211.927,593.813,6890.072,593.813,4736.005,593.813,6469.575,593.813,6403.626,593.812,5603.298
594.758,5081.258,594.758,5208.299,594.758,6898.631,594.758,4776.887,594.758,6493.218,594.758,6345.305,594.758,5616.932
595.704,5072.79,595.704,5182.325,595.704,6839.997,595.704,4730.974,595.704,6475.633,595.704,6370.107,595.703,5575.077
596.649,5046.605,596.649,5150.655,596.649,6878.698,596.649,4760.761,596.649,6453.135,596.649,6404.535,596.649,5624.517
597.595,5075.54,597.595,5193.335,597.595,6935.694,597.595,4759.647,597.595,6471.7,597.595,6361.448,597.594,5590.219
598.54,5094.403,598.54,5167.254,598.54,6930.564,598.54,4758.734,598.54,6477.728,598.54,6366.535,598.54,5581.51
599.486,5062.364,599.486,5172.23,599.486,6841.25,599.486,4657.083,599.486,6475.458,599.486,6369.678,599.485,5582.722
600.432,5065.849,600.432,5151.77,600.432,6885.683,600.432,4735.152,600.432,6474.66,600.432,6372.68,600.431,5610.492
601.377,5072.658,601.377,5170.649,601.377,6884.894,601.377,4708.033,601.377,6468.824,601.377,6355.008,601.377,5596.315
602.323,5063.837,602.323,5162.558,602.323,6894.741,602.323,4688.491,602.323,6470.468,602.323,6341.834,602.322,5604.882
603.268,5063.137,603.268,5203.527,603.268,6893.339,603.268,4723.868,603.268,6458.751,603.268,6355.304,603.268,5557.729
604.214,5041.842,604.214,5177.559,604.214,6901.562,604.214,4728.468,604.214,6497.75,604.214,6383.48,604.213,5579.511
605.159,5045.935,605.159,5168.705,605.159,6899.046,605.159,4720.893,605.159,6472.691,605.159,6343.722,605.159,5587.074
606.105,5084.683,606.105,5198.379,606.105,6842.885,606.105,4729.675,606.105,6475.754,606.105,6358.336,606.104,5579.71
607.051,5061.498,607.051,5187.662,607.051,6883.064,607.051,4711.554,607.05,6457.687,607.051,6384.104,607.05,5627.041
607.996,5058.929,607.996,5188.877,607.996,6916.782,607.996,4741.799,607.996,6457.355,607.996,6375.513,607.995,5606.628
608.942,5036.388,608.942,5163.365,608.942,6862.708,608.942,4724.812,608.942,6445.327,608.942,6376.758,608.941,5636.429
609.887,5067.539,609.887,5191.097,609.887,6855.934,609.887,4755.759,609.887,6448.209,609.887,6346.697,609.887,5616.76
610.833,5062.259,610.833,5175.471,610.833,6853.367,610.833,4758.408,610.833,6463.421,610.833,6362.625,610.832,5610.173
611.778,5026.312,611.778,5202.968,611.778,6878.38,611.778,4734.756,611.778,6408.641,611.778,6344.39,611.778,5615.712
612.724,5038.945,612.724,5195.617,612.724,6861.586,612.724,4705.348,612.724,6442.401,612.724,6342.776,612.723,5609.389
613.669,5026.273,613.669,5154.504,613.669,6911.536,613.669,4751.416,613.669,6442.737,613.669,6393.359,613.669,5588.456
614.615,5060,614.615,5176.125,614.615,6858.748,614.615,4743.666,614.615,6443.317,614.615,6387.085,614.614,5636.604
615.561,5057.971,615.561,5194.398,615.561,6877.264,615.561,4754.97,615.561,6420.663,615.561,6356.296,615.56,5612.606
616.506,5039.064,616.506,5186.22,616.506,6892.244,616.506,4748.43,616.506,6455.502,616.506,6376.928,616.506,5589.004
617.452,5089.335,617.452,5179.312,617.452,6855.487,617.452,4717.328,617.452,6443.359,617.452,6396.437,617.451,5626.851
618.397,5051.444,618.397,5192.094,618.397,6891.419,618.397,4754.105,618.397,6444.757,618.397,6375.214,618.397,5609.491
619.343,5091.798,619.343,5206.376,619.343,6864.273,619.343,4751.218,619.343,6451.753,619.343,6390.57,619.342,5585.061
620.288,5077.902,620.288,5174.875,620.288,6873.015,620.288,4749.798,620.288,6470.822,620.288,6365.562,620.288,5633.015
621.234,5057.738,621.234,5152.215,621.234,6876.825,621.234,4742.409,621.234,6431.875,621.234,6394.385,621.233,5575.736
622.18,5020.774,622.18,5195.056,622.18,6891.218,622.18,4755.701,622.18,6446.859,622.18,6365.099,622.179,5606.129
623.125,5042.358,623.125,5187.816,623.125,6900.938,623.125,4755.754,623.125,6456.74,623.125,6399.061,623.124,5611.118
624.071,5040.091,624.071,5179.428,624.071,6858.63,624.071,4755.06,624.071,6421.088,624.071,6378.482,624.07,5573.12
625.016,5062.227,625.016,5168.938,625.016,6900.189,625.016,4736.118,625.016,6457.077,625.016,6404.423,625.016,5617.615
