[sec],Mean,[sec],Mean,[sec],Mean,[sec],Mean,[sec],Mean
277.475,12.33046,277.475,7.555357,277.475,5.783854,277.475,5.865872,277.476,10.43939
277.635,12.46264,277.635,7.380357,277.635,5.651042,277.635,5.839046,277.635,10.55808
277.795,12.1523,277.795,7.383929,277.795,5.638021,277.795,5.891207,277.795,10.58838
277.954,12.19828,277.954,7.357143,277.954,5.721354,277.954,5.865127,277.955,10.47222
278.114,12.29885,278.114,7.446429,278.114,5.710938,278.114,5.840537,278.115,10.29798
278.274,12.23851,278.274,7.314286,278.274,5.757812,278.274,5.891207,278.274,10.62121
278.434,12.15805,278.434,7.435714,278.434,5.638021,278.434,5.813711,278.434,10.5303
278.593,12.16667,278.593,7.451786,278.593,5.604167,278.593,5.792101,278.594,10.39394
278.753,12.14368,278.753,7.426786,278.753,5.664062,278.753,5.882265,278.754,10.48737
278.913,12.25287,278.913,7.483929,278.913,5.713542,278.913,5.834575,278.913,10.55808
279.073,12.26437,279.073,7.439286,279.073,5.723958,279.073,5.85693,279.073,10.50253
279.232,12.01724,279.232,7.423214,279.232,5.692708,279.232,5.812966,279.233,10.40152
279.392,11.82184,279.392,7.419643,279.392,5.791667,279.392,5.895678,279.393,10.58333
279.552,11.83621,279.552,7.471428,279.552,5.731771,279.552,5.88152,279.552,10.47222
279.712,12.22989,279.712,7.4125,279.712,5.710938,279.712,5.842027,279.712,10.51263
279.871,12.21839,279.871,7.448214,279.871,5.664062,279.871,5.867362,279.872,10.38384
280.031,12.29023,280.031,7.466072,280.031,5.796875,280.031,5.862891,280.032,10.5
280.191,12.15517,280.191,7.421429,280.191,5.697917,280.191,5.854694,280.191,10.4596
280.351,12.1092,280.351,7.416071,280.351,5.664062,280.351,5.811475,280.351,10.42677
280.51,12.07759,280.51,7.491071,280.51,5.690104,280.51,5.85842,280.511,10.56313
280.67,12.25862,280.67,7.376786,280.67,5.645833,280.67,5.797318,280.671,10.48485
280.83,12.08333,280.83,7.296429,280.83,5.708333,280.83,5.831594,280.83,10.44697
280.99,11.99425,280.99,7.548214,280.99,5.658854,280.99,5.850969,280.99,10.35354
281.149,12.21552,281.149,7.414286,281.149,5.585938,281.149,5.769001,281.15,10.62121
281.309,12.3046,281.309,7.5,281.309,5.739583,281.309,5.905365,281.31,10.5
281.469,12.18966,281.469,7.366071,281.469,5.799479,281.469,5.885246,281.469,10.31061
281.629,12.07184,281.629,7.530357,281.629,5.760417,281.629,5.888227,281.629,10.57576
281.788,12.33046,281.788,7.375,281.788,5.695312,281.788,5.903875,281.789,10.45202
281.948,12.25287,281.948,7.342857,281.948,5.692708,281.948,5.874069,281.948,10.58586
282.108,12.15805,282.108,7.401786,282.108,5.731771,282.108,5.869597,282.108,10.43434
282.268,12.20402,282.268,7.321429,282.268,5.729167,282.268,5.821162,282.268,10.5303
282.427,12.16667,282.427,7.358929,282.427,5.669271,282.427,5.819672,282.428,10.37374
282.587,12.00575,282.587,7.294643,282.587,5.71875,282.587,5.812221,282.587,10.39899
282.747,12.17241,282.747,7.317857,282.747,5.65625,282.747,5.78465,282.747,10.4899
282.906,12.0977,282.906,7.391071,282.906,5.885417,282.906,5.863636,282.907,10.4697
283.066,12.07759,283.066,7.398214,283.066,5.643229,283.066,5.811475,283.067,10.43939
283.226,12.10057,283.226,7.3125,283.226,5.734375,283.226,5.815947,283.226,10.57828
283.386,12.22414,283.386,7.344643,283.386,5.565104,283.386,5.847988,283.386,10.47727
283.545,12.24138,283.545,7.428571,283.545,5.830729,283.545,5.877794,283.546,10.60606
283.705,12.24138,283.705,7.425,283.705,5.598958,283.705,5.827124,283.706,10.53788
283.865,12.23276,283.865,7.4625,283.865,5.736979,283.865,5.874069,283.865,10.58333
284.025,12.39368,284.025,7.4125,284.025,5.809896,284.025,5.837556,284.025,10.40152
284.184,12.1092,284.184,7.525,284.184,5.653646,284.184,5.796572,284.185,10.38889
284.344,12.32759,284.344,7.448214,284.344,5.643229,284.344,5.831594,284.345,10.41667
284.504,12.33621,284.504,7.533928,284.504,5.71875,284.504,5.85991,284.504,10.49495
284.664,12.39943,284.664,7.4375,284.664,5.721354,284.664,5.847988,284.664,10.48737
284.823,12.17529,284.823,7.344643,284.823,5.661458,284.823,5.830104,284.824,10.5303
284.983,12.23851,284.983,7.3375,284.983,5.575521,284.983,5.802534,284.984,10.62626
285.143,11.99138,285.143,7.335714,285.143,5.604167,285.143,5.767511,285.143,10.44444
285.303,12.1408,285.303,7.325,285.303,5.716146,285.303,5.848733,285.303,10.4697
285.462,12.21552,285.462,7.483929,285.462,5.627604,285.462,5.850969,285.463,10.42929
285.622,12.14943,285.622,7.455357,285.622,5.721354,285.622,5.804769,285.623,10.66414
285.782,12.41379,285.782,7.341072,285.782,5.71875,285.782,5.865872,285.782,10.37879
285.942,12.22701,285.942,7.444643,285.942,5.674479,285.942,5.802534,285.942,10.4798
286.101,12.06897,286.101,7.391071,286.101,5.734375,286.101,5.844262,286.102,10.48232
286.261,12.33333,286.261,7.432143,286.261,5.804688,286.261,5.862146,286.262,10.4495
286.421,12.31609,286.421,7.408928,286.421,5.776042,286.421,5.83085,286.421,10.60101
286.581,12.11207,286.581,7.432143,286.581,5.820312,286.581,5.85991,286.581,10.59596
286.74,12.4569,286.74,7.517857,286.74,5.763021,286.74,5.876304,286.741,10.48737
286.9,12.30172,286.9,7.341072,286.9,5.677083,286.9,5.809985,286.901,10.62374
287.06,12.1523,287.06,7.414286,287.06,5.736979,287.06,5.797318,287.06,10.61869
287.22,12.22989,287.22,7.360714,287.22,5.632812,287.22,5.78465,287.22,10.4596
287.379,12.16954,287.379,7.457143,287.379,5.703125,287.379,5.85544,287.38,10.24747
287.539,12.15517,287.539,7.407143,287.539,5.734375,287.539,5.802534,287.54,10.47222
287.699,12.14943,287.699,7.4625,287.699,5.643229,287.699,5.883756,287.699,10.51263
287.859,12.1092,287.859,7.389286,287.859,5.778646,287.859,5.847243,287.859,10.48232
288.018,12.24138,288.018,7.373214,288.018,5.848958,288.018,5.897169,288.019,10.45455
288.178,12.31034,288.178,7.507143,288.178,5.742188,288.178,5.828614,288.179,10.5505
288.338,12.10345,288.338,7.530357,288.338,5.669271,288.338,5.81073,288.338,10.49495
288.498,12.12931,288.498,7.378572,288.498,5.565104,288.498,5.772727,288.498,10.34091
288.657,12.30172,288.657,7.35,288.657,5.783854,288.657,5.877049,288.658,10.25758
288.817,12.15517,288.817,7.398214,288.817,5.703125,288.817,5.818927,288.818,10.34848
288.977,12.11494,288.977,7.473214,288.977,5.661458,288.977,5.834575,288.977,10.25758
289.137,12.34483,289.137,7.378572,289.137,5.692708,289.137,5.827124,289.137,10.5
289.296,12.19828,289.296,7.473214,289.296,5.677083,289.296,5.843517,289.297,10.47727
289.456,12.18966,289.456,7.319643,289.456,5.713542,289.456,5.833085,289.456,10.5101
289.616,12.36494,289.616,7.394643,289.616,5.807292,289.616,5.867362,289.616,10.49495
289.776,12.17816,289.776,7.525,289.776,5.734375,289.776,5.845007,289.776,10.38384
289.935,12.11207,289.935,7.594643,289.935,5.710938,289.935,5.829359,289.936,10.51515
290.095,12.20402,290.095,7.439286,290.095,5.736979,290.095,5.847988,290.095,10.34596
290.255,12.20115,290.255,7.421429,290.255,5.622396,290.255,5.83085,290.255,10.51768
290.414,12.53161,290.414,7.339286,290.414,5.721354,290.414,5.83532,290.415,10.46465
290.574,12.35632,290.574,7.451786,290.574,5.664062,290.574,5.801788,290.575,10.51768
290.734,12.16379,290.734,7.464286,290.734,5.643229,290.734,5.767511,290.734,10.37626
290.894,12.32184,290.894,7.355357,290.894,5.794271,290.894,5.867362,290.894,10.42424
291.053,12.24425,291.053,7.510714,291.053,5.802083,291.053,5.826378,291.054,10.37121
291.213,12.22701,291.213,7.521429,291.213,5.776042,291.213,5.81073,291.214,10.40404
291.373,12.25575,291.373,7.335714,291.373,5.778646,291.373,5.804024,291.373,10.5101
291.533,12.20977,291.533,7.475,291.533,5.796875,291.533,5.85991,291.533,10.58333
291.692,12.22701,291.692,7.326786,291.692,5.713542,291.692,5.820417,291.693,10.44697
291.852,12.16379,291.852,7.473214,291.852,5.6875,291.852,5.808495,291.853,10.47727
292.012,12.02586,292.012,7.526786,292.012,5.643229,292.012,5.802534,292.012,10.36364
292.172,12.07759,292.172,7.3625,292.172,5.682292,292.172,5.825634,292.172,10.48737
292.331,12.38793,292.331,7.466072,292.331,5.653646,292.331,5.825634,292.332,10.35606
292.491,12.27586,292.491,7.392857,292.491,5.638021,292.491,5.760805,292.492,10.4596
292.651,12.0977,292.651,7.410714,292.651,5.690104,292.651,5.823398,292.651,10.42677
292.811,12.25575,292.811,7.432143,292.811,5.601562,292.811,5.848733,292.811,10.39646
292.97,11.96839,292.97,7.566072,292.97,5.768229,292.97,5.798808,292.971,10.31061
293.13,12.25575,293.13,7.494643,293.13,5.710938,293.13,5.845753,293.131,10.54545
293.29,12.23276,293.29,7.4,293.29,5.606771,293.29,5.815947,293.29,10.2803
293.45,12.09195,293.45,7.530357,293.45,5.666667,293.45,5.894933,293.45,10.34091
293.609,12.28736,293.609,7.403572,293.609,5.747396,293.609,5.883756,293.61,10.35354
293.769,12.03161,293.769,7.396429,293.769,5.653646,293.769,5.826378,293.77,10.35606
293.929,12.02874,293.929,7.407143,293.929,5.645833,293.929,5.826378,293.929,10.45202
294.089,12.17529,294.089,7.458929,294.089,5.716146,294.089,5.796572,294.089,10.53788
294.248,12.24713,294.248,7.480357,294.248,5.643229,294.248,5.770492,294.249,10.5101
294.408,12.19253,294.408,7.478571,294.408,5.65625,294.408,5.815947,294.409,10.18687
294.568,12.2069,294.568,7.4125,294.568,5.856771,294.568,5.900894,294.568,10.43939
294.728,12.09195,294.728,7.385714,294.728,5.692708,294.728,5.770492,294.728,10.42929
294.887,12.31897,294.887,7.480357,294.887,5.638021,294.887,5.80775,294.888,10.49747
295.047,12.16379,295.047,7.364286,295.047,5.690104,295.047,5.83234,295.048,10.2399
295.207,12.26437,295.207,7.446429,295.207,5.791667,295.207,5.827124,295.207,10.23737
295.367,12.16667,295.367,7.428571,295.367,5.789062,295.367,5.875559,295.367,10.45707
295.526,12.41092,295.526,7.321429,295.526,5.669271,295.526,5.803279,295.527,10.09596
295.686,12.21264,295.686,7.444643,295.686,5.627604,295.686,5.83383,295.686,10.39646
295.846,12.17816,295.846,7.248214,295.846,5.598958,295.846,5.770492,295.846,10.5
296.006,12.16379,296.006,7.269643,296.006,5.684896,296.006,5.795827,296.006,10.27778
296.165,12.22126,296.165,7.476786,296.165,5.559896,296.165,5.793591,296.166,10.42424
296.325,12.4023,296.325,7.378572,296.325,5.596354,296.325,5.830104,296.325,10.42677
296.485,11.98563,296.485,7.276786,296.485,5.734375,296.485,5.843517,296.485,10.45707
296.645,12.24713,296.645,7.323214,296.645,5.776042,296.645,5.844262,296.645,10.65404
296.804,12.01149,296.804,7.507143,296.804,5.739583,296.804,5.759315,296.805,10.4697
296.964,12.1523,296.964,7.433928,296.964,5.729167,296.964,5.820417,296.964,10.32576
297.124,12.22126,297.124,7.332143,297.124,5.742188,297.124,5.777943,297.124,10.48485
297.283,12.02299,297.283,7.428571,297.283,5.768229,297.283,5.824143,297.284,10.5
297.443,12.29885,297.443,7.357143,297.443,5.65625,297.443,5.806259,297.444,10.28788
297.603,12.06034,297.603,7.451786,297.603,5.809896,297.603,5.856185,297.603,10.5404
297.763,12.35632,297.763,7.425,297.763,5.614583,297.763,5.790611,297.763,10.35859
297.922,12.25287,297.922,7.417857,297.922,5.75,297.922,5.889717,297.923,10.56566
298.082,12.25,298.082,7.407143,298.082,5.752604,298.082,5.806259,298.083,10.44192
298.242,12.17816,298.242,7.401786,298.242,5.651042,298.242,5.777198,298.242,10.47475
298.402,12.15805,298.402,7.373214,298.402,5.588542,298.402,5.731744,298.402,10.37121
298.561,12.16379,298.561,7.371428,298.561,5.645833,298.561,5.80775,298.562,10.36616
298.721,12.29885,298.721,7.441072,298.721,5.572917,298.721,5.795082,298.722,10.61616
298.881,12.14943,298.881,7.466072,298.881,5.65625,298.881,5.802534,298.881,10.46465
299.041,12.17816,299.041,7.389286,299.041,5.697917,299.041,5.787631,299.041,10.38131
299.2,12.01149,299.2,7.376786,299.2,5.700521,299.2,5.768256,299.201,10.41162
299.36,12.02299,299.36,7.432143,299.36,5.763021,299.36,5.839791,299.361,10.40152
299.52,12.07471,299.52,7.432143,299.52,5.71875,299.52,5.789121,299.52,10.4495
299.68,12.14368,299.68,7.378572,299.68,5.708333,299.68,5.801043,299.68,10.29545
299.839,12.18391,299.839,7.501786,299.839,5.736979,299.839,5.81073,299.84,10.35354
299.999,12.38793,299.999,7.423214,299.999,5.723958,299.999,5.817437,300,10.42677
300.159,12.24713,300.159,7.428571,300.159,5.643229,300.159,5.793591,300.159,10.4697
300.319,11.91379,300.319,7.453571,300.319,5.640625,300.319,5.780179,300.319,10.61364
300.478,12,300.478,7.408928,300.478,5.744792,300.478,5.809985,300.479,10.51768
300.638,12.26724,300.638,7.430357,300.638,5.716146,300.638,5.787631,300.639,10.45707
300.798,12.2931,300.798,7.442857,300.798,5.679688,300.798,5.812966,300.798,10.34848
300.958,12.04023,300.958,7.378572,300.958,5.794271,300.958,5.868853,300.958,10.49242
301.117,12.12931,301.117,7.367857,301.117,5.695312,301.117,5.829359,301.118,10.33838
301.277,12.06322,301.277,7.528572,301.277,5.578125,301.277,5.739195,301.278,10.43182
301.437,12.20402,301.437,7.282143,301.437,5.835938,301.437,5.865872,301.437,10.39899
301.597,12.27299,301.597,7.467857,301.597,5.625,301.597,5.749628,301.597,10.46212
301.756,12.13218,301.756,7.421429,301.756,5.669271,301.756,5.81073,301.757,10.40404
301.916,12.27011,301.916,7.533928,301.916,5.794271,301.916,5.827124,301.917,10.5404
302.076,12.18103,302.076,7.426786,302.076,5.710938,302.076,5.787631,302.076,10.35606
302.236,12.29885,302.236,7.358929,302.236,5.736979,302.236,5.815201,302.236,10.44192
302.395,12.31897,302.395,7.523214,302.395,5.822917,302.395,5.816691,302.396,10.49495
302.555,12.10632,302.555,7.405357,302.555,5.817708,302.555,5.83532,302.555,10.34596
302.715,12.33908,302.715,7.546429,302.715,5.640625,302.715,5.728763,302.715,10.51515
302.875,12.0431,302.875,7.419643,302.875,5.765625,302.875,5.804024,302.875,10.42424
303.034,11.91092,303.034,7.471428,303.034,5.700521,303.034,5.834575,303.035,10.2803
303.194,12.13506,303.194,7.319643,303.194,5.75,303.194,5.842027,303.194,10.4596
303.354,12.15805,303.354,7.455357,303.354,5.671875,303.354,5.783905,303.354,10.39394
303.513,12.22989,303.513,7.401786,303.513,5.770833,303.513,5.80924,303.514,10.48737
303.673,12.27299,303.673,7.360714,303.673,5.632812,303.673,5.798063,303.674,10.43939
303.833,12.1092,303.833,7.351786,303.833,5.739583,303.833,5.798063,303.833,10.37121
303.993,12.16954,303.993,7.425,303.993,5.658854,303.993,5.838301,303.993,10.64899
304.152,12.1523,304.152,7.435714,304.152,5.705729,304.152,5.802534,304.153,10.4596
304.312,12.0977,304.312,7.466072,304.312,5.739583,304.312,5.794337,304.313,10.44697
304.472,12.12356,304.472,7.471428,304.472,5.6875,304.472,5.781669,304.472,10.29293
304.632,12.27586,304.632,7.444643,304.632,5.520833,304.632,5.803279,304.632,10.55808
304.791,12.02011,304.791,7.346428,304.791,5.736979,304.791,5.83532,304.792,10.42677
304.951,12.23563,304.951,7.45,304.951,5.705729,304.951,5.830104,304.952,10.34596
305.111,12.31322,305.111,7.5375,305.111,5.700521,305.111,5.836066,305.111,10.36869
305.271,12.24425,305.271,7.442857,305.271,5.713542,305.271,5.781669,305.271,10.35606
305.43,12.34195,305.43,7.375,305.43,5.726562,305.43,5.789121,305.431,10.5505
305.59,12.11207,305.59,7.425,305.59,5.690104,305.59,5.783905,305.591,10.57576
305.75,12.20977,305.75,7.392857,305.75,5.627604,305.75,5.786885,305.75,10.30303
305.91,12.08621,305.91,7.4625,305.91,5.591146,305.91,5.745902,305.91,10.43687
306.069,12.1092,306.069,7.517857,306.069,5.645833,306.069,5.710134,306.07,10.36111
306.229,12.32759,306.229,7.496428,306.229,5.692708,306.229,5.769747,306.23,10.39899
306.389,12.18966,306.389,7.366071,306.389,5.783854,306.389,5.814456,306.389,10.36364
306.549,12.23276,306.549,7.303571,306.549,5.71875,306.549,5.790611,306.549,10.57576
306.708,12.36782,306.708,7.432143,306.708,5.669271,306.708,5.73696,306.709,10.30808
306.868,12.11207,306.868,7.376786,306.868,5.690104,306.868,5.829359,306.869,10.56313
307.028,11.90517,307.028,7.489286,307.028,5.640625,307.028,5.78465,307.028,10.35606
307.188,12.1408,307.188,7.255357,307.188,5.705729,307.188,5.786885,307.188,10.55808
307.347,12.06034,307.347,7.496428,307.347,5.703125,307.347,5.807004,307.348,10.36364
307.507,12.21264,307.507,7.457143,307.507,5.671875,307.507,5.804769,307.508,10.55556
307.667,12.14943,307.667,7.533928,307.667,5.763021,307.667,5.83383,307.667,10.35606
307.827,12.16379,307.827,7.425,307.827,5.606771,307.827,5.708644,307.827,10.46717
307.986,12.33333,307.986,7.426786,307.986,5.622396,307.986,5.757824,307.987,10.65657
308.146,12.16379,308.146,7.444643,308.146,5.638021,308.146,5.770492,308.147,10.56061
308.306,12.02874,308.306,7.4125,308.306,5.661458,308.306,5.812966,308.306,10.5
308.466,12.25,308.466,7.421429,308.466,5.710938,308.466,5.818927,308.466,10.38384
308.625,12.19253,308.625,7.432143,308.625,5.692708,308.625,5.76006,308.626,10.2904
308.785,12.19828,308.785,7.405357,308.785,5.614583,308.785,5.777943,308.786,10.58838
308.945,12.0977,308.945,7.489286,308.945,5.648438,308.945,5.791356,308.945,10.29545
309.105,12.22126,309.105,7.314286,309.105,5.664062,309.105,5.812221,309.105,10.44697
309.264,12.1408,309.264,7.310714,309.264,5.700521,309.264,5.793591,309.265,10.56313
309.424,11.98563,309.424,7.489286,309.424,5.580729,309.424,5.750372,309.424,10.33838
309.584,12.08046,309.584,7.364286,309.584,5.669271,309.584,5.816691,309.584,10.32828
309.743,12.29598,309.743,7.432143,309.743,5.653646,309.743,5.740685,309.744,10.35354
309.903,12.24138,309.903,7.426786,309.903,5.723958,309.903,5.797318,309.904,10.37879
310.063,12.11207,310.063,7.382143,310.063,5.679688,310.063,5.771982,310.063,10.31566
310.223,12.12069,310.223,7.353571,310.223,5.669271,310.223,5.798808,310.223,10.17929
310.382,12.06897,310.382,7.426786,310.382,5.721354,310.382,5.81073,310.383,10.44192
310.542,12.15517,310.542,7.403572,310.542,5.640625,310.542,5.733234,310.543,10.37879
310.702,11.99425,310.702,7.45,310.702,5.533854,310.702,5.709389,310.702,10.28788
310.862,12.30172,310.862,7.341072,310.862,5.684896,310.862,5.729508,310.862,10.36616
311.021,12.34195,311.021,7.316072,311.021,5.591146,311.021,5.78465,311.022,10.44192
311.181,12.27299,311.181,7.375,311.181,5.700521,311.181,5.745902,311.182,10.37626
311.341,12.1954,311.341,7.498214,311.341,5.716146,311.341,5.83085,311.341,10.47222
311.501,12.16954,311.501,7.366071,311.501,5.664062,311.501,5.808495,311.501,10.22727
311.66,12.12069,311.66,7.496428,311.66,5.747396,311.66,5.815947,311.661,10.43434
311.82,12.13506,311.82,7.469643,311.82,5.617188,311.82,5.781669,311.821,10.40404
311.98,12.25287,311.98,7.339286,311.98,5.684896,311.98,5.800298,311.98,10.61111
312.14,12.23563,312.14,7.475,312.14,5.622396,312.14,5.783159,312.14,10.42424
312.299,12.03161,312.299,7.457143,312.299,5.697917,312.299,5.779434,312.3,10.4697
312.459,12.1954,312.459,7.4625,312.459,5.575521,312.459,5.768256,312.46,10.40152
312.619,12.1408,312.619,7.403572,312.619,5.575521,312.619,5.73845,312.619,10.46717
312.779,12.19253,312.779,7.310714,312.779,5.632812,312.779,5.771982,312.779,10.50505
312.938,12.25,312.938,7.442857,312.938,5.666667,312.938,5.748882,312.939,10.42929
313.098,12.07759,313.098,7.426786,313.098,5.583333,313.098,5.83383,313.099,10.46465
313.258,12.21552,313.258,7.432143,313.258,5.643229,313.258,5.795082,313.258,10.35354
313.418,12.15805,313.418,7.346428,313.418,5.611979,313.418,5.774218,313.418,10.48232
313.577,12.27586,313.577,7.453571,313.577,5.721354,313.577,5.802534,313.578,10.53535
313.737,12.03448,313.737,7.476786,313.737,5.692708,313.737,5.767511,313.738,10.44192
313.897,12.14943,313.897,7.5,313.897,5.697917,313.897,5.765275,313.897,10.35354
314.057,12.17241,314.057,7.375,314.057,5.588542,314.057,5.719076,314.057,10.34343
314.216,12.37931,314.216,7.444643,314.216,5.677083,314.216,5.759315,314.217,10.54293
314.376,12.38506,314.376,7.392857,314.376,5.617188,314.376,5.766766,314.377,10.31061
314.536,12.16954,314.536,7.335714,314.536,5.648438,314.536,5.799553,314.536,10.4495
314.696,12.25575,314.696,7.4875,314.696,5.614583,314.696,5.783905,314.696,10.36616
314.855,12.32184,314.855,7.439286,314.855,5.5625,314.855,5.724292,314.856,10.32323
315.015,12.10345,315.015,7.435714,315.015,5.630208,315.015,5.815201,315.016,10.28283
315.175,12.11782,315.175,7.346428,315.175,5.627604,315.175,5.750372,315.175,10.47475
315.335,12.16667,315.335,7.321429,315.335,5.580729,315.335,5.801043,315.335,10.4596
315.494,12,315.494,7.423214,315.494,5.692708,315.494,5.796572,315.495,10.41414
315.654,12.16954,315.654,7.408928,315.654,5.726562,315.654,5.787631,315.655,10.5
315.814,12.27874,315.814,7.476786,315.814,5.596354,315.814,5.771237,315.814,10.46717
315.974,12.23563,315.974,7.451786,315.974,5.710938,315.974,5.769747,315.974,10.44444
316.133,12.23563,316.133,7.394643,316.133,5.541667,316.133,5.772727,316.134,10.44697
316.293,12.20977,316.293,7.351786,316.293,5.638021,316.293,5.748137,316.293,10.32323
316.453,12.31609,316.453,7.4375,316.453,5.651042,316.453,5.777943,316.453,10.48737
316.612,12.31897,316.612,7.410714,316.612,5.65625,316.612,5.772727,316.613,10.4697
316.772,12.1523,316.772,7.421429,316.772,5.630208,316.772,5.755589,316.773,10.51263
316.932,12.03161,316.932,7.451786,316.932,5.671875,316.932,5.741431,316.932,10.45707
317.092,12.27586,317.092,7.271429,317.092,5.648438,317.092,5.724292,317.092,10.54293
317.251,12.27874,317.251,7.360714,317.251,5.598958,317.251,5.782414,317.252,10.4697
317.411,12.26149,317.411,7.398214,317.411,5.643229,317.411,5.762295,317.412,10.33333
317.571,12.36494,317.571,7.421429,317.571,5.716146,317.571,5.811475,317.571,10.40909
317.731,12.2069,317.731,7.416071,317.731,5.554688,317.731,5.775708,317.731,10.34848
317.89,12.30172,317.89,7.453571,317.89,5.648438,317.89,5.792101,317.891,10.62374
318.05,12.21552,318.05,7.4875,318.05,5.611979,318.05,5.783159,318.051,10.49747
318.21,12.20402,318.21,7.430357,318.21,5.669271,318.21,5.76304,318.21,10.52525
318.37,12.37644,318.37,7.514286,318.37,5.713542,318.37,5.737705,318.37,10.39646
318.529,12.21264,318.529,7.341072,318.529,5.606771,318.529,5.672876,318.53,10.39646
318.689,12.30172,318.689,7.294643,318.689,5.705729,318.689,5.733234,318.69,10.39141
318.849,12.12931,318.849,7.401786,318.849,5.705729,318.849,5.815947,318.849,10.61616
319.009,12.36207,319.009,7.460714,319.009,5.59375,319.009,5.695976,319.009,10.45707
319.168,12.08046,319.168,7.541071,319.168,5.591146,319.168,5.707153,319.169,10.5
319.328,12.08621,319.328,7.391071,319.328,5.643229,319.328,5.80775,319.329,10.45202
319.488,12.09483,319.488,7.366071,319.488,5.71875,319.488,5.763785,319.488,10.34091
319.648,12.21264,319.648,7.417857,319.648,5.703125,319.648,5.808495,319.648,10.47475
319.807,12.18678,319.807,7.492857,319.807,5.632812,319.807,5.737705,319.808,10.48485
319.967,12.22701,319.967,7.417857,319.967,5.601562,319.967,5.76006,319.968,10.49242
320.127,12.25575,320.127,7.3875,320.127,5.648438,320.127,5.750372,320.127,10.57323
320.287,12.36782,320.287,7.292857,320.287,5.684896,320.287,5.803279,320.287,10.24495
320.446,12.10345,320.446,7.325,320.446,5.658854,320.446,5.73696,320.447,10.38384
320.606,12.29598,320.606,7.432143,320.606,5.671875,320.606,5.789121,320.607,10.5
320.766,12.23276,320.766,7.258929,320.766,5.591146,320.766,5.751118,320.766,10.19444
320.926,12.21552,320.926,7.380357,320.926,5.729167,320.926,5.762295,320.926,10.53535
321.085,12.38793,321.085,7.417857,321.085,5.601562,321.085,5.765275,321.086,10.47727
321.245,12.16954,321.245,7.441072,321.245,5.677083,321.245,5.762295,321.246,10.41162
321.405,12.10345,321.405,7.428571,321.405,5.606771,321.405,5.794337,321.405,10.29798
321.565,12,321.565,7.492857,321.565,5.604167,321.565,5.773472,321.565,10.36616
321.724,12.17816,321.724,7.408928,321.724,5.635417,321.724,5.760805,321.725,10.45202
321.884,12.04023,321.884,7.471428,321.884,5.653646,321.884,5.76006,321.885,10.38889
322.044,12.22989,322.044,7.471428,322.044,5.622396,322.044,5.771982,322.044,10.57828
322.204,12.23563,322.204,7.494643,322.204,5.643229,322.204,5.716841,322.204,10.33586
322.363,12.22989,322.363,7.439286,322.363,5.604167,322.363,5.787631,322.364,10.49747
322.523,12.20977,322.523,7.539286,322.523,5.742188,322.523,5.807004,322.524,10.41667
322.683,12.26149,322.683,7.4,322.683,5.557292,322.683,5.726528,322.683,10.44697
322.842,12.41667,322.842,7.423214,322.842,5.609375,322.842,5.711625,322.843,10.37879
323.002,12.27874,323.002,7.478571,323.002,5.632812,323.002,5.73994,323.003,10.37626
323.162,12.0977,323.162,7.45,323.162,5.609375,323.162,5.78614,323.163,10.43687
323.322,12.23563,323.322,7.503572,323.322,5.640625,323.322,5.751118,323.322,10.24747
323.481,11.58333,323.481,7.519643,323.481,5.726562,323.481,5.801788,323.482,10.52273
323.641,10.2069,323.641,7.491071,323.641,5.684896,323.641,5.793591,323.642,10.44192
323.801,11.77299,323.801,7.498214,323.801,5.583333,323.801,5.703428,323.801,10.39899
323.961,11.59483,323.961,7.466072,323.961,5.752604,323.961,5.81073,323.961,10.43939
324.12,11.71839,324.12,7.6,324.12,5.591146,324.12,5.704918,324.121,10.53535
324.28,11.85057,324.28,7.508929,324.28,5.632812,324.28,5.754098,324.281,10.35101
324.44,11.96839,324.44,7.505357,324.44,5.638021,324.44,5.704918,324.44,10.26768
324.6,12.21264,324.6,7.55,324.6,5.736979,324.6,5.781669,324.6,10.2904
324.759,12.3046,324.759,7.521429,324.759,5.596354,324.759,5.769001,324.76,10.36364
324.919,12.27874,324.919,7.4625,324.919,5.65625,324.919,5.739195,324.92,10.41414
325.079,12.31897,325.079,7.45,325.079,5.643229,325.079,5.782414,325.079,10.45707
325.239,12.51149,325.239,7.442857,325.239,5.630208,325.239,5.744411,325.239,10.49747
325.398,12.38218,325.398,7.398214,325.398,5.690104,325.398,5.81073,325.399,10.41919
325.558,12.51437,325.558,7.503572,325.558,5.65625,325.558,5.818182,325.559,10.42424
325.718,12.62356,325.718,7.460714,325.718,5.627604,325.718,5.73845,325.718,10.34848
325.878,12.66667,325.878,7.532143,325.878,5.510417,325.878,5.727273,325.878,10.55303
326.037,12.72126,326.037,7.391071,326.037,5.570312,326.037,5.815201,326.038,10.34596
326.197,12.6408,326.197,7.532143,326.197,5.682292,326.197,5.801043,326.198,10.42424
326.357,12.15517,326.357,7.553571,326.357,5.703125,326.357,5.792101,326.357,10.24747
326.517,12.39368,326.517,7.491071,326.517,5.640625,326.517,5.796572,326.517,10.57323
326.676,12.32759,326.676,7.503572,326.676,5.572917,326.676,5.722802,326.677,10.35101
326.836,12.60632,326.836,7.475,326.836,5.666667,326.836,5.705663,326.837,10.2197
326.996,12.81322,326.996,7.507143,326.996,5.658854,326.996,5.771237,326.996,10.30303
