[sec],Mean,[sec],Mean,[sec],Mean,[sec],Mean,[sec],Mean
100.798,19.12146,100.798,22.352,100.798,23.04545,100.798,21.9037,100.798,10.06071
100.958,19.02429,100.958,22.354,100.958,22.92424,100.958,22.25741,100.958,10.18571
101.118,19.23887,101.118,22.646,101.118,22.83333,101.118,22.30556,101.118,10.36429
101.278,19.06073,101.278,22.732,101.278,22.9678,101.278,22.13519,101.278,10.33929
101.437,18.85425,101.437,22.93,101.437,23.01894,101.437,22.67593,101.437,10.02679
101.597,19.10931,101.597,23.298,101.597,22.9375,101.597,23.10556,101.597,10.15
101.757,19.16599,101.757,23.462,101.757,22.81439,101.757,22.89259,101.757,10.19107
101.917,19.15789,101.917,24.866,101.917,23,101.917,22.74259,101.917,10.28214
102.076,19.27126,102.076,25.758,102.076,22.98485,102.076,22.88889,102.076,10.275
102.236,19.02429,102.236,25.45,102.236,22.83144,102.236,22.59444,102.236,10.16429
102.396,19.07692,102.396,24.778,102.396,22.97159,102.396,22.32407,102.396,10.17857
102.556,19.16194,102.556,24.624,102.556,22.81439,102.556,22.38148,102.556,10.15179
102.715,19.04049,102.715,23.778,102.715,22.62311,102.715,22.24815,102.715,10.17679
102.875,19.49393,102.875,23.56,102.875,22.93939,102.875,22.38704,102.875,10.19643
103.035,19.22267,103.035,23.302,103.035,22.83712,103.035,22.12963,103.035,10.24821
103.195,19.32389,103.195,23.162,103.195,22.74242,103.195,22.18333,103.195,10.31607
103.354,19.38866,103.354,22.934,103.354,22.94886,103.354,22.1037,103.354,10.28571
103.514,19.54251,103.514,22.656,103.514,22.85985,103.514,22.15,103.514,10.43393
103.674,18.86235,103.674,22.704,103.674,22.83523,103.674,21.98519,103.674,10.26786
103.834,19.32389,103.834,22.394,103.834,22.69318,103.834,25.7037,103.834,10.13393
103.993,19.59919,103.993,22.658,103.993,22.70076,103.993,24.87222,103.993,10.25893
104.153,19.15385,104.153,22.688,104.153,22.76894,104.153,25.56852,104.153,10.16786
104.313,19.17004,104.313,22.514,104.313,22.69886,104.313,25.22037,104.313,10.22143
104.473,19.02834,104.473,22.614,104.472,22.80871,104.472,24.95741,104.472,10.37857
104.632,19.02834,104.632,22.476,104.632,22.83712,104.632,24.6537,104.632,10.25179
104.792,19.31174,104.792,22.548,104.792,22.88636,104.792,24.2463,104.792,10.23036
104.952,19.01215,104.952,22.434,104.952,22.85417,104.952,23.93333,104.952,10.17679
105.112,18.89474,105.111,22.616,105.111,23.10227,105.111,23.42037,105.111,10.31964
105.271,19.55061,105.271,22.598,105.271,22.94886,105.271,23.55,105.271,10.24821
105.431,19.1336,105.431,22.4,105.431,22.61174,105.431,23.16296,105.431,10.20714
105.591,19.37247,105.591,22.748,105.591,22.76894,105.591,23.32778,105.591,10.10893
105.751,19.21457,105.75,22.604,105.75,22.94697,105.75,23.10741,105.75,10.275
105.91,19.4332,105.91,22.628,105.91,22.76705,105.91,22.85,105.91,10.325
106.07,18.91903,106.07,22.636,106.07,22.76894,106.07,22.72778,106.07,10.3375
106.23,18.82186,106.23,22.492,106.23,22.5947,106.23,22.92407,106.23,10.19286
106.39,18.70041,106.389,22.614,106.389,22.81439,106.389,22.54815,106.389,10.24464
106.549,19.21053,106.549,22.386,106.549,22.82197,106.549,22.7537,106.549,10.27679
106.709,19.22267,106.709,22.412,106.709,22.73485,106.709,22.93148,106.709,10.18929
106.869,19.19838,106.869,22.538,106.869,22.99811,106.869,22.91111,106.869,10.20893
107.028,19.23077,107.028,22.232,107.028,22.80492,107.028,23.54815,107.028,10.20357
107.188,19.12146,107.188,22.078,107.188,22.76136,107.188,23.60185,107.188,10.27857
107.348,18.9919,107.348,22.378,107.348,22.72727,107.348,23.25,107.348,10.24821
107.508,19.07692,107.508,22.5,107.508,22.85795,107.508,23.23889,107.508,10.18214
107.667,19.11741,107.667,22.316,107.667,22.75,107.667,22.86296,107.667,10.25
107.827,19.20648,107.827,22.382,107.827,22.54924,107.827,22.5537,107.827,10.08214
107.987,19.04049,107.987,22.62,107.987,23.02083,107.987,22.62037,107.987,10.14107
108.147,19.29959,108.147,22.192,108.147,22.77841,108.147,22.77407,108.147,10.31607
108.306,19.2915,108.306,22.244,108.306,22.84091,108.306,22.57963,108.306,10.34107
108.466,19.29555,108.466,22.374,108.466,22.69318,108.466,22.4037,108.466,10.21607
108.626,19.22672,108.626,22.312,108.626,22.89962,108.626,22.45,108.626,10.24821
108.786,19.21862,108.786,22.318,108.786,22.87311,108.786,22.48519,108.786,10.23214
108.945,18.91093,108.945,22.588,108.945,22.87689,108.945,22.44074,108.945,10.22857
109.105,19,109.105,22.376,109.105,23.03977,109.105,22.44815,109.105,10.02321
109.265,19.32389,109.265,22.394,109.265,22.76515,109.265,22.59074,109.265,10.15893
109.425,19.24696,109.425,22.426,109.425,22.85227,109.425,22.54445,109.425,10.19643
109.584,19.07692,109.584,22.378,109.584,22.93561,109.584,22.21852,109.584,10.33214
109.744,18.96761,109.744,22.372,109.744,22.78409,109.744,22.51296,109.744,10.1875
109.904,19.20243,109.904,22.35,109.904,23.04167,109.904,22.54815,109.904,10.23214
110.064,19.24696,110.064,22.08,110.064,22.77652,110.064,22.57778,110.064,10.15893
110.223,19.12955,110.223,22.426,110.223,22.78598,110.223,22.81296,110.223,10.29821
110.383,19.44939,110.383,21.984,110.383,22.67045,110.383,22.68889,110.383,10.22143
110.543,19.22267,110.543,22.214,110.543,22.78788,110.543,22.67963,110.543,10.30179
110.703,19.1336,110.703,22.132,110.703,22.94508,110.703,22.56482,110.703,10.28036
110.862,19.12551,110.862,22.102,110.862,22.89773,110.862,22.3537,110.862,10.17857
111.022,19.39676,111.022,22.148,111.022,23.09659,111.022,22.62778,111.022,10.22321
111.182,19.27126,111.182,22.064,111.182,22.7803,111.182,22.79445,111.182,10.21607
111.342,19.04858,111.341,22.072,111.341,22.83333,111.341,22.72963,111.341,10.31607
111.501,19.14575,111.501,22.154,111.501,22.79167,111.501,22.65185,111.501,10.25179
111.661,19.04858,111.661,22.054,111.661,22.82197,111.661,22.46852,111.661,10.37321
111.821,19.21457,111.821,22.39,111.821,22.98674,111.821,22.52963,111.821,10.1875
111.981,19.18624,111.98,22.124,111.98,22.83523,111.98,22.69815,111.98,10.37321
112.14,18.94332,112.14,22.13,112.14,22.82008,112.14,22.77963,112.14,10.2375
112.3,19.22672,112.3,22.266,112.3,22.79167,112.3,22.49815,112.3,10.38929
112.46,19.03239,112.46,22.072,112.46,22.94886,112.46,22.36852,112.46,10.30714
112.62,19.31579,112.619,21.976,112.619,22.82955,112.619,22.11111,112.619,10.28036
112.779,19.39676,112.779,22.002,112.779,22.85606,112.779,22.32222,112.779,10.2
112.939,19.1498,112.939,21.992,112.939,23.0625,112.939,22.28704,112.939,10.12857
113.099,19.1498,113.099,22.072,113.099,22.90341,113.099,22.5537,113.099,10.16429
113.258,19.37652,113.258,21.952,113.258,22.76326,113.258,22.24815,113.258,10.2125
113.418,19.23077,113.418,21.926,113.418,22.74242,113.418,22.3537,113.418,10.12857
113.578,19.05263,113.578,22.12,113.578,22.91098,113.578,22.15741,113.578,10.20179
113.738,19.22267,113.738,22.312,113.738,22.91288,113.738,22.30556,113.738,10.31964
113.897,19.12551,113.897,22.148,113.897,22.97538,113.897,22.15556,113.897,10.2625
114.057,19.23482,114.057,21.888,114.057,22.83712,114.057,22.19074,114.057,10.14286
114.217,19.25911,114.217,22.036,114.217,22.98485,114.217,22.34074,114.217,10.18571
114.377,19.21053,114.377,16.89,114.377,22.7803,114.377,22.09815,114.377,10.20536
114.536,19.36032,114.536,23.288,114.536,22.64583,114.536,22.07963,114.536,10.15357
114.696,19.40486,114.696,23.508,114.696,22.79167,114.696,22.1963,114.696,10.19643
114.856,19.34008,114.856,23.568,114.856,22.80871,114.856,22.1537,114.856,10.16071
115.016,19.45344,115.016,23.608,115.016,22.86932,115.016,21.88704,115.016,10.14643
115.175,19.49798,115.175,23.314,115.175,23.03977,115.175,22.02963,115.175,10.2375
115.335,19.30769,115.335,23.244,115.335,23.00189,115.335,21.95,115.335,10.20536
115.495,19.46964,115.495,22.876,115.495,22.75758,115.495,22.16111,115.495,10.26786
115.655,19.09312,115.655,22.554,115.655,22.87689,115.655,22.19444,115.655,10.32143
115.814,19.24696,115.814,22.81,115.814,22.90152,115.814,22.17407,115.814,10.19286
115.974,19.43725,115.974,22.634,115.974,22.67424,115.974,22.08889,115.974,10.075
116.134,19.20648,116.134,22.824,116.134,22.88636,116.134,22.1963,116.134,10.14107
116.294,19.55061,116.294,22.538,116.294,22.9053,116.294,22.09815,116.294,10.10714
116.453,19.06073,116.453,22.724,116.453,22.79924,116.453,22.0963,116.453,10.16429
116.613,19.15385,116.613,22.548,116.613,22.97348,116.613,21.98519,116.613,10.10714
116.773,19.33603,116.773,22.494,116.773,22.81439,116.773,22.17407,116.773,10.19286
116.933,19.55466,116.933,22.506,116.933,22.97538,116.933,22.07037,116.933,10.26786
117.092,19.34413,117.092,22.228,117.092,22.6553,117.092,22.06482,117.092,10.275
117.252,19.51417,117.252,22.868,117.252,23.02273,117.252,21.96482,117.252,10.21964
117.412,19.31984,117.412,22.518,117.412,22.8447,117.412,21.75,117.412,10.33036
117.572,19.4332,117.572,22.354,117.571,22.75758,117.571,21.94815,117.571,10.275
117.731,19.33603,117.731,22.478,117.731,22.73864,117.731,22.07037,117.731,10.12679
117.891,19.41296,117.891,22.408,117.891,22.88068,117.891,21.87037,117.891,10.27679
118.051,19.37652,118.051,22.728,118.051,22.80303,118.051,21.93889,118.051,10.15893
118.211,19.34818,118.21,22.5,118.21,22.86174,118.21,21.90185,118.21,10.2125
118.37,19.38461,118.37,22.79,118.37,22.77462,118.37,22.10185,118.37,10.34286
118.53,19.26316,118.53,22.756,118.53,22.98106,118.53,21.9537,118.53,10.1875
118.69,19.53441,118.69,22.544,118.69,23.05303,118.69,22.07963,118.69,10.44464
118.85,19.79757,118.849,22.544,118.849,22.98295,118.849,21.92778,118.849,10.21429
119.009,19.00405,119.009,22.538,119.009,22.87121,119.009,22.01296,119.009,10.17143
119.169,19.2753,119.169,22.5,119.169,22.9053,119.169,22.05741,119.169,10.16964
119.329,19.28745,119.329,22.424,119.329,22.71402,119.329,22.00556,119.329,10.27857
119.489,19.5668,119.488,22.414,119.488,22.73485,119.488,21.90926,119.488,10.14464
119.648,19.2834,119.648,22.548,119.648,22.83333,119.648,21.66481,119.648,10.2
119.808,19.29555,119.808,22.308,119.808,23.05303,119.808,22.11667,119.808,10.34107
119.968,19.34818,119.968,22.674,119.968,22.70265,119.968,22.07963,119.968,10.19643
120.127,19.49393,120.127,22.688,120.127,22.80682,120.127,21.89259,120.127,10.34821
120.287,19.39271,120.287,22.46,120.287,22.7822,120.287,22.12407,120.287,10.30714
120.447,19.59109,120.447,22.416,120.447,22.77462,120.447,22.00926,120.447,10.17679
120.607,19.34413,120.607,22.378,120.607,23.13826,120.607,21.93518,120.607,10.0375
120.766,19.66802,120.766,22.472,120.766,22.77841,120.766,22.13519,120.766,10.14286
120.926,19.47773,120.926,22.476,120.926,23.05303,120.926,21.82778,120.926,10.225
121.086,19.10526,121.086,22.498,121.086,22.81818,121.086,21.93333,121.086,10.34286
121.246,19.24291,121.246,22.27,121.246,22.99621,121.246,22.05185,121.246,10.26964
121.405,19.2753,121.405,22.294,121.405,22.85606,121.405,21.91667,121.405,10.21071
121.565,19.55061,121.565,22.236,121.565,22.83333,121.565,22.01296,121.565,10.29286
121.725,19.06883,121.725,22.352,121.725,22.97538,121.725,21.98148,121.725,10.23214
121.885,19.27935,121.885,22.212,121.885,23.11174,121.885,21.83333,121.885,10.28214
122.044,19.37247,122.044,22.41,122.044,22.96023,122.044,21.78704,122.044,10.1875
122.204,19.34818,122.204,22.466,122.204,22.79924,122.204,21.86667,122.204,10.25714
122.364,19.38461,122.364,22.474,122.364,22.9053,122.364,21.73148,122.364,10.2
122.524,19.49798,122.524,22.286,122.524,22.99432,122.524,21.85556,122.524,10.22857
122.683,19.47773,122.683,22.376,122.683,22.90909,122.683,21.62222,122.683,10.20357
122.843,19.417,122.843,22.472,122.843,22.82008,122.843,21.76852,122.843,10.3
123.003,19.583,123.003,22.48,123.003,22.99811,123.003,21.8,123.003,10.08571
123.163,19.22672,123.163,22.564,123.163,23.1875,123.163,21.73519,123.163,10.15
123.322,19.77328,123.322,22.342,123.322,23.07955,123.322,21.77222,123.322,10.28571
123.482,19.48988,123.482,22.304,123.482,22.76515,123.482,22.01481,123.482,10.26607
123.642,19.1498,123.642,22.226,123.642,22.77462,123.642,21.83148,123.642,10.23393
123.802,19.40486,123.802,22.244,123.802,22.97727,123.802,21.98333,123.802,10.12143
123.961,19.25911,123.961,22.372,123.961,22.86932,123.961,21.91481,123.961,10.13393
124.121,19.35628,124.121,22.36,124.121,22.9072,124.121,21.87037,124.121,10.16071
124.281,19.44939,124.281,22.614,124.281,23.0303,124.281,22.03148,124.281,10.30536
124.441,19.47773,124.44,22.194,124.44,22.88258,124.44,21.91111,124.44,10.28393
124.6,19.42105,124.6,22.096,124.6,22.75947,124.6,22,124.6,10.31786
124.76,19.62348,124.76,22.238,124.76,22.93939,124.76,22.07778,124.76,10.20536
124.92,19.36032,124.92,22.276,124.92,22.8428,124.92,21.96667,124.92,10.20357
125.08,19.29959,125.079,22.31,125.079,22.89583,125.079,22.02407,125.079,10.35893
125.239,19.56275,125.239,22.394,125.239,22.74811,125.239,21.86111,125.239,10.33036
125.399,19.47773,125.399,22.234,125.399,22.79735,125.399,21.73889,125.399,10.26786
125.559,19.94737,125.559,22.288,125.559,22.80682,125.559,21.77593,125.559,10.28393
125.719,19.45749,125.718,22.238,125.718,22.97538,125.718,21.87963,125.718,10.22143
125.878,19.50202,125.878,22.474,125.878,22.87121,125.878,21.72407,125.878,10.25893
126.038,19.26316,126.038,22.24,126.038,22.99621,126.038,21.8463,126.038,10.22321
126.198,19.39271,126.198,22.158,126.198,22.9053,126.198,21.87963,126.198,10.28929
126.358,19.63563,126.357,22.134,126.357,22.76894,126.357,21.88333,126.357,10.44821
126.517,19.4413,126.517,22.238,126.517,22.75568,126.517,21.87593,126.517,10.18036
126.677,19.53036,126.677,22.22,126.677,22.82765,126.677,22.00185,126.677,10.29821
126.837,19.25101,126.837,22.094,126.837,22.79167,126.837,21.74444,126.837,10.37679
126.996,19.72874,126.996,22.204,126.996,22.76136,126.996,21.78518,126.996,10.33393
127.156,19.67611,127.156,22.142,127.156,23.15341,127.156,21.8537,127.156,10.10357
127.316,19.47773,127.316,21.886,127.316,23.15152,127.316,21.80556,127.316,10.18214
127.476,19.63968,127.476,22.302,127.476,22.98864,127.476,21.99074,127.476,10.13393
127.635,19.49798,127.635,22.064,127.635,22.85795,127.635,22.00185,127.635,10.14643
127.795,19.70041,127.795,22.1,127.795,22.89394,127.795,21.64444,127.795,10.18036
127.955,19.7247,127.955,22.126,127.955,23.18371,127.955,21.99074,127.955,10.29464
128.115,19.32389,128.115,22.248,128.115,22.66098,128.115,21.89259,128.115,10.23393
128.274,19.17004,128.274,22.12,128.274,22.87689,128.274,21.88704,128.274,10.08929
128.434,19.55466,128.434,22.06,128.434,22.90909,128.434,21.88519,128.434,10.15357
128.594,19.48583,128.594,22.092,128.594,22.87879,128.594,21.92778,128.594,10.26429
128.754,19.44939,128.754,22.112,128.754,22.73106,128.754,22.10741,128.754,10.09286
128.913,19.77733,128.913,22.294,128.913,22.98674,128.913,21.87407,128.913,10.30179
129.073,19.04453,129.073,21.808,129.073,22.79167,129.073,22.12407,129.073,10.36071
129.233,19.38057,129.233,22.166,129.233,22.99621,129.233,21.87778,129.233,10.18214
129.393,19.2753,129.393,22.178,129.393,22.85606,129.393,21.91111,129.393,10.26964
129.552,19.44534,129.552,22.104,129.552,23.07955,129.552,21.75185,129.552,10.19821
129.712,19.19838,129.712,22.136,129.712,22.72917,129.712,21.8463,129.712,10.32857
129.872,19.2834,129.872,22.246,129.872,23.14962,129.872,21.81482,129.872,10.21964
130.032,19.07692,130.032,22.154,130.032,23.00568,130.032,21.86852,130.032,10.21786
130.191,19.19028,130.191,22.396,130.191,22.94318,130.191,21.88148,130.191,10.33393
130.351,19.45749,130.351,22.04,130.351,22.94886,130.351,21.99259,130.351,10.3
130.511,19.46559,130.511,22.268,130.511,23.05114,130.511,21.76296,130.511,10.18214
130.671,19.51822,130.671,22.274,130.67,22.82765,130.67,21.75926,130.67,10.35
130.83,19.13765,130.83,22.146,130.83,23.12121,130.83,21.75556,130.83,10.23571
130.99,19.39271,130.99,22.21,130.99,22.79735,130.99,21.79815,130.99,10.175
131.15,19.34818,131.15,22.118,131.15,22.91477,131.15,21.77778,131.15,10.31071
131.31,19.32389,131.309,22.264,131.309,22.77652,131.309,21.79259,131.309,10.25536
131.469,19.47773,131.469,22.09,131.469,22.89962,131.469,21.86481,131.469,10.25179
131.629,19.417,131.629,21.842,131.629,23.0322,131.629,21.76296,131.629,10.3
131.789,19.55466,131.789,21.856,131.789,22.77273,131.789,21.68704,131.789,10.075
131.949,19.80567,131.948,22.014,131.948,23.03409,131.948,21.8537,131.948,10.32857
132.108,19.83401,132.108,22.032,132.108,22.88636,132.108,21.8463,132.108,10.11429
132.268,20.10931,132.268,22.018,132.268,22.95265,132.268,22.01852,132.268,10.225
132.428,20.48988,132.428,21.782,132.428,22.67803,132.428,21.68333,132.428,10.15536
132.588,21.62753,132.587,21.958,132.587,22.87311,132.587,21.75926,132.587,10.20357
132.747,21.25101,132.747,21.826,132.747,22.85606,132.747,21.67593,132.747,10.24821
132.907,20.72065,132.907,22.142,132.907,22.9375,132.907,21.79815,132.907,10.3125
133.067,21.68826,133.067,21.932,133.067,22.94129,133.067,21.69074,133.067,10.22857
133.227,21.81781,133.226,21.982,133.226,22.89773,133.226,21.73519,133.226,10.26071
133.386,21.42105,133.386,22.228,133.386,22.86742,133.386,21.93704,133.386,10.21607
133.546,20.83401,133.546,22.002,133.546,22.55492,133.546,21.84074,133.546,10.10357
133.706,20.99595,133.706,21.798,133.706,22.89015,133.706,21.73333,133.706,10.01786
133.865,20.83806,133.865,21.854,133.865,22.99242,133.865,21.62963,133.865,10.25179
134.025,20.38461,134.025,22.042,134.025,22.75189,134.025,21.73333,134.025,10.25
134.185,20.37247,134.185,21.89,134.185,22.96591,134.185,21.69259,134.185,10.32143
134.345,20.38866,134.345,21.876,134.345,22.83712,134.345,21.60926,134.345,10.375
134.504,20.31174,134.504,22.08,134.504,22.82386,134.504,21.85556,134.504,10.26786
134.664,20.07692,134.664,21.912,134.664,22.84848,134.664,21.60741,134.664,10.36964
134.824,19.98381,134.824,21.962,134.824,22.79356,134.824,21.70555,134.824,10.24464
134.984,19.96356,134.984,21.98,134.984,22.89583,134.984,21.63704,134.984,10.16429
135.143,20.03644,135.143,21.84,135.143,22.80682,135.143,21.71482,135.143,10.15
135.303,19.68826,135.303,22.106,135.303,22.87879,135.303,21.77407,135.303,10.42679
135.463,20.34413,135.463,22.086,135.463,23.03977,135.463,21.77593,135.463,10.1625
135.623,20.19838,135.623,22.096,135.623,22.89394,135.623,21.52222,135.623,10.24464
135.782,20.22672,135.782,21.948,135.782,22.9678,135.782,21.55556,135.782,10.39643
135.942,20.12146,135.942,21.914,135.942,22.88068,135.942,21.52963,135.942,10.29107
136.102,20.09312,136.102,21.774,136.102,22.96402,136.102,21.5037,136.102,10.23036
136.262,19.93117,136.262,21.766,136.262,22.97538,136.262,21.83704,136.262,10.36607
136.421,20.01215,136.421,21.948,136.421,23.00189,136.421,21.70185,136.421,10.23393
136.581,20.02834,136.581,22.028,136.581,23.16477,136.581,21.6537,136.581,10.27857
136.741,19.78543,136.741,21.86,136.741,22.99811,136.741,21.76111,136.741,10.22679
136.901,20.06883,136.901,21.988,136.9,22.78788,136.9,21.68889,136.9,10.2875
137.06,19.71255,137.06,21.996,137.06,22.97159,137.06,21.83519,137.06,10.15179
137.22,20.07692,137.22,21.856,137.22,22.77273,137.22,21.76111,137.22,10.20357
137.38,20.0081,137.38,22.096,137.38,22.92614,137.38,21.82963,137.38,10.25179
137.54,19.75709,137.539,21.8,137.539,22.92803,137.539,21.78889,137.539,10.16071
137.699,19.87854,137.699,22.214,137.699,22.92614,137.699,21.68704,137.699,10.25536
137.859,19.7247,137.859,22.032,137.859,23.12879,137.859,21.67037,137.859,10.21429
138.019,19.93927,138.019,21.92,138.019,22.77652,138.019,21.76481,138.019,10.45179
138.179,20.17814,138.178,21.832,138.178,22.92803,138.178,21.75185,138.178,10.25714
138.338,20.01215,138.338,22.168,138.338,22.76894,138.338,21.5537,138.338,10.21071
138.498,19.63158,138.498,22.118,138.498,22.91098,138.498,21.52593,138.498,10.19286
138.658,19.7247,138.658,21.906,138.658,22.97727,138.658,21.83148,138.658,10.27321
138.818,19.94332,138.817,21.956,138.817,22.87121,138.817,21.52037,138.817,10.19107
138.977,19.74089,138.977,22.138,138.977,22.8447,138.977,21.55556,138.977,10.13393
139.137,19.84615,139.137,21.956,139.137,22.58523,139.137,21.71852,139.137,10.26786
139.297,19.80972,139.297,22.106,139.297,23.0928,139.297,21.52407,139.297,10.24107
139.457,19.7085,139.456,21.884,139.456,22.80871,139.456,21.68148,139.456,10.28929
139.616,19.68016,139.616,21.888,139.616,22.75189,139.616,21.66667,139.616,10.23214
139.776,19.7247,139.776,21.66,139.776,22.75379,139.776,21.70741,139.776,10.22679
139.936,20.04858,139.936,21.764,139.936,23.05682,139.936,21.67222,139.936,10.16071
140.095,19.9919,140.095,21.812,140.095,22.9697,140.095,21.61111,140.095,10.14464
140.255,19.70041,140.255,21.864,140.255,22.97538,140.255,21.58519,140.255,10.26071
140.415,19.81781,140.415,21.786,140.415,23.13447,140.415,21.63148,140.415,10.3375
140.575,19.91903,140.575,21.846,140.575,22.80492,140.575,21.55556,140.575,10.20357
140.734,19.5587,140.734,21.824,140.734,22.82386,140.734,21.40185,140.734,10.35357
140.894,20.01619,140.894,21.878,140.894,22.82386,140.894,21.72407,140.894,10.21071
141.054,19.70445,141.054,21.868,141.054,23.01515,141.054,21.54445,141.054,10.2125
141.214,19.89878,141.214,21.844,141.214,23.06439,141.214,21.62037,141.214,10.20357
141.373,19.7085,141.373,21.828,141.373,22.99621,141.373,21.54445,141.373,10.25179
141.533,19.87045,141.533,21.604,141.533,22.96023,141.533,21.74815,141.533,10.2
141.693,19.73279,141.693,21.858,141.693,22.80492,141.693,21.61111,141.693,10.26607
141.853,19.78543,141.853,21.7,141.853,22.89773,141.853,21.47963,141.853,10.19286
142.012,19.58704,142.012,21.942,142.012,23.04356,142.012,21.52222,142.012,10.24286
142.172,19.81781,142.172,21.956,142.172,22.80303,142.172,21.64815,142.172,10.36786
142.332,19.83806,142.332,21.912,142.332,22.72538,142.332,21.65,142.332,10.20893
142.492,19.44534,142.492,21.856,142.492,22.97917,142.492,21.76111,142.492,10.39107
142.651,19.80567,142.651,21.946,142.651,22.94886,142.651,21.76667,142.651,10.3125
142.811,19.49798,142.811,21.758,142.811,22.93182,142.811,21.54445,142.811,10.15536
142.971,19.94332,142.971,21.87,142.971,23.0928,142.971,21.65,142.971,10.20714
143.131,19.94332,143.131,21.842,143.131,22.78788,143.131,21.57778,143.131,10.13393
143.29,19.57895,143.29,21.796,143.29,22.95455,143.29,21.67593,143.29,10.3125
143.45,19.78138,143.45,21.912,143.45,22.875,143.45,21.50185,143.45,10.21964
143.61,19.68016,143.61,21.768,143.61,22.9072,143.61,21.57222,143.61,10.34464
143.77,20.07287,143.77,22.148,143.769,22.96591,143.769,21.67037,143.769,10.37857
143.929,19.97976,143.929,21.806,143.929,22.94886,143.929,21.46667,143.929,10.18393
144.089,19.77733,144.089,21.838,144.089,23.0303,144.089,21.70555,144.089,10.26071
144.249,20.04453,144.249,22.166,144.249,22.91098,144.249,21.50185,144.249,10.18571
144.409,19.8664,144.408,21.756,144.408,23.02273,144.408,21.7037,144.408,10.21071
144.568,19.95142,144.568,21.936,144.568,22.89962,144.568,21.54815,144.568,10.24464
144.728,19.60729,144.728,21.954,144.728,22.78788,144.728,21.57222,144.728,10.3125
144.888,19.55061,144.888,21.786,144.888,22.80492,144.888,21.68518,144.888,10.31607
145.048,19.7166,145.047,21.872,145.047,22.88447,145.047,21.72593,145.047,10.14107
145.207,19.76113,145.207,21.878,145.207,22.97917,145.207,21.68333,145.207,10.21429
145.367,19.74899,145.367,21.85,145.367,22.91667,145.367,21.48519,145.367,10.34107
145.527,19.61134,145.527,22.032,145.527,22.7803,145.527,21.75,145.527,10.36607
145.687,19.64777,145.686,21.708,145.686,22.92614,145.686,21.67963,145.686,10.2375
145.846,19.74089,145.846,21.772,145.846,22.93939,145.846,21.66296,145.846,10.17321
146.006,19.76518,146.006,21.852,146.006,22.89583,146.006,21.6537,146.006,10.24286
146.166,19.59109,146.166,21.866,146.166,23,146.166,21.55741,146.166,10.28036
146.326,19.42915,146.325,21.806,146.325,22.79924,146.325,21.57407,146.325,10.27857
146.485,19.65182,146.485,21.81,146.485,22.9697,146.485,21.63704,146.485,10.20893
146.645,19.65182,146.645,21.854,146.645,22.75,146.645,21.6537,146.645,10.2125
146.805,19.68421,146.805,21.85,146.805,22.90341,146.805,21.61481,146.805,10.33393
146.964,19.5668,146.964,21.898,146.964,22.92235,146.964,21.61852,146.964,10.33214
147.124,19.35223,147.124,21.876,147.124,22.7803,147.124,21.4963,147.124,10.37321
147.284,19.59514,147.284,21.632,147.284,22.7178,147.284,21.64815,147.284,10.26786
147.444,19.67206,147.444,21.884,147.444,22.79735,147.444,21.84259,147.444,10.33393
147.603,19.38057,147.603,21.682,147.603,22.94318,147.603,21.62037,147.603,10.38571
147.763,19.62348,147.763,21.794,147.763,22.92614,147.763,21.45926,147.763,10.25357
147.923,19.94737,147.923,21.88,147.923,22.96212,147.923,21.52963,147.923,10.28393
148.083,19.64777,148.083,21.544,148.083,23.08712,148.083,21.53704,148.083,10.1625
148.242,19.48988,148.242,21.636,148.242,23.25189,148.242,21.67963,148.242,10.27321
148.402,19.75304,148.402,22.024,148.402,22.89015,148.402,21.81296,148.402,10.19286
148.562,19.56275,148.562,21.782,148.562,22.99053,148.562,21.63889,148.562,10.11964
148.722,19.50607,148.722,21.93,148.722,22.93561,148.722,21.52778,148.722,10.30893
148.881,19.51012,148.881,21.784,148.881,23.0322,148.881,21.72963,148.881,10.20357
149.041,19.41296,149.041,21.888,149.041,22.92424,149.041,21.69815,149.041,10.20536
149.201,19.77328,149.201,21.776,149.201,23.11364,149.201,21.42222,149.201,10.27679
149.361,19.33603,149.361,21.954,149.361,22.81818,149.361,21.62407,149.361,10.32321
149.52,19.65992,149.52,21.726,149.52,23.14394,149.52,21.36296,149.52,10.24821
149.68,19.90283,149.68,21.604,149.68,23.13068,149.68,21.48519,149.68,10.43393
149.84,19.52632,149.84,21.71,149.84,22.95833,149.84,21.58148,149.84,10.21607
150,19.51012,150,21.754,149.999,22.96591,149.999,21.51667,149.999,10.16429
150.159,19.34008,150.159,21.956,150.159,23.01515,150.159,21.58519,150.159,10.25893
150.319,19.56275,150.319,21.61,150.319,23.10417,150.319,21.55185,150.319,10.22143
150.479,19.75709,150.479,21.62,150.479,22.85038,150.479,21.74444,150.479,10.24821
150.639,19.7247,150.638,21.738,150.638,22.83902,150.638,21.81667,150.638,10.30536
150.798,19.78543,150.798,21.642,150.798,23.12121,150.798,21.83704,150.798,10.20357
150.958,19.56275,150.958,21.842,150.958,23.06629,150.958,21.97778,150.958,10.32321
151.118,19.67206,151.118,21.744,151.118,23.18561,151.118,21.74444,151.118,10.31786
151.278,19.64777,151.277,21.634,151.277,22.97917,151.277,21.62593,151.277,10.37679
151.437,19.67206,151.437,21.848,151.437,22.95644,151.437,21.72037,151.437,10.35179
