X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
416.047,10718.054,416.047,8874.294,416.047,10556.645,416.047,9256.805,416.047,7810.866,416.047,7541.487,416.048,5941.162
416.993,10747.895,416.993,8800.741,416.993,10719.63,416.993,9328.836,416.993,7861.372,416.993,7384.938,416.993,5938.048
417.938,10954.171,417.938,8869.924,417.938,10480.736,417.938,9397.519,417.938,7823.58,417.938,7372.972,417.939,5921.387
418.884,10829.858,418.884,8793.274,418.884,10783.287,418.884,9535.75,418.884,7912.217,418.884,7420.12,418.884,5856.681
419.829,10854.518,419.829,8770.602,419.829,10374.098,419.829,9242.437,419.829,7904.397,419.829,7420.593,419.83,5887.844
420.775,10814.441,420.775,8776.534,420.775,10479.351,420.775,9247.915,420.775,8115.118,420.775,7423.444,420.775,5881.302
421.72,10818.223,421.72,8784.653,421.72,10633.503,421.72,9247.179,421.72,7932.792,421.72,7450.441,421.721,5927.433
422.666,10916.058,422.666,8805.482,422.666,10526.754,422.666,9479.619,422.666,7884.924,422.666,7497.302,422.666,5922.151
423.612,10843.411,423.612,8726.194,423.612,10853.687,423.612,9208.247,423.612,7794.168,423.612,7446.182,423.612,5885.628
424.557,10780.779,424.557,8772.841,424.557,10593.009,424.557,9259.674,424.557,7875.813,424.557,7317.242,424.558,5887.067
425.503,10774.409,425.503,8658.991,425.503,10821.637,425.503,9349.497,425.503,7923.601,425.503,7482.817,425.503,5917.544
426.448,10945.583,426.448,8724.531,426.448,10554.505,426.448,9248.586,426.448,7927.795,426.448,7264.998,426.449,5847.792
427.394,10900.67,427.394,8752.873,427.394,10614.771,427.394,9296.475,427.394,7944.022,427.394,7487.976,427.394,5926.609
428.339,10801.54,428.339,8640.053,428.339,10496.662,428.339,9201.962,428.339,7743.483,428.339,7455.778,428.34,5908.965
429.285,10934.535,429.285,8666.798,429.285,10637.1,429.285,9374.799,429.285,7805.446,429.285,7533.489,429.285,5931.641
430.231,10826.661,430.231,8680.613,430.231,10606.892,430.231,9180.076,430.231,7894.463,430.231,7286.498,430.231,5894.447
431.176,10814.871,431.176,8612.921,431.176,10411.771,431.176,9316.368,431.176,7883.879,431.176,7376.687,431.177,5885.73
432.122,10785.398,432.122,8570.166,432.122,10326.353,432.122,9166.796,432.122,7642.466,432.122,7464.882,432.122,5854.433
433.067,10815.546,433.067,8629.498,433.067,10336.393,433.067,9331.915,433.067,7888.179,433.067,7295.185,433.068,5894.268
434.013,10679.775,434.013,8611.419,434.013,10488.531,434.013,9080.712,434.013,8095.14,434.013,7412.333,434.013,5829.309
434.958,10908.321,434.958,8613.818,434.958,10622.548,434.958,9263.877,434.958,8030.295,434.958,7305.33,434.959,5792.315
435.904,10927.471,435.904,8652.412,435.904,10380.585,435.904,9339.402,435.904,7830.374,435.904,7403.62,435.904,5794.735
436.849,10844.532,436.849,8620.029,436.849,10423.728,436.849,9316.367,436.849,8008.591,436.849,7331.544,436.85,5827.707
437.795,10749.141,437.795,8546.501,437.795,10683.229,437.795,9287.261,437.795,7739.994,437.795,7639.455,437.795,5838.315
438.741,10751.027,438.741,8483.027,438.741,10322.917,438.741,9166.38,438.741,7973.526,438.741,7493.93,438.741,5764.951
439.686,10688.29,439.686,8673.502,439.686,10273.665,439.686,9367.872,439.686,7831.572,439.686,7331.83,439.687,5881.073
440.632,10746.999,440.632,8459.747,440.632,10142.621,440.632,9064.408,440.632,7862.735,440.632,7504.728,440.632,5845.639
441.577,10766.409,441.577,8502.181,441.577,10526.523,441.577,9293.538,441.577,7981.838,441.577,7479.605,441.578,5730.156
442.523,10763.382,442.523,8550.822,442.523,10579.275,442.523,9070.277,442.523,7942.667,442.523,7318.333,442.523,5797.429
443.468,10733.73,443.468,8494.312,443.468,10174.785,443.468,8983.72,443.468,7808.328,443.468,7414.184,443.469,5825.792
444.414,10920.905,444.414,8537.22,444.414,10374.23,444.414,9322.048,444.414,7842.912,444.414,7295.409,444.414,5862.769
445.359,10824.024,445.359,8501.631,445.359,10338.688,445.359,9070.557,445.359,7864.127,445.359,7479.69,445.36,5834.733
446.305,11097.106,446.305,8513.321,446.305,10500.04,446.305,9117.015,446.305,7694.709,446.305,7388.713,446.306,5774.113
447.251,10814.357,447.251,8419.576,447.251,10490.026,447.251,9186.835,447.251,7622.794,447.251,7381.564,447.251,5797.25
448.196,10784.301,448.196,8394.642,448.196,10374.511,448.196,9155.626,448.196,7980.832,448.196,7389.119,448.197,5772.455
449.142,10820.667,449.142,8459.716,449.142,10534.24,449.142,8995.6,449.142,8042.974,449.142,7350.516,449.142,5800.316
450.087,10670.849,450.087,8408.061,450.087,10125.126,450.087,9274.335,450.087,7944.912,450.087,7421.659,450.088,5686.433
451.033,10855.779,451.033,8461.794,451.033,10322.645,451.033,9237.186,451.033,7858.253,451.033,7441,451.033,5790.703
451.978,10718.571,451.978,8496.449,451.978,10261.674,451.978,9063.379,451.978,7802.859,451.978,7324.803,451.979,5746.083
452.924,10540.035,452.924,8432.69,452.924,10160.281,452.924,9214.665,452.924,7946.334,452.924,7344.755,452.924,5786.792
453.87,10823.709,453.87,8405.975,453.87,10553.721,453.87,9088.014,453.87,7828.94,453.87,7424.218,453.87,5800.731
454.815,10544.521,454.815,8400.287,454.815,10230.976,454.815,9336.293,454.815,7900.902,454.815,7323.865,454.816,5812.057
455.761,11047.875,455.761,8364.413,455.761,10130.628,455.761,9103.917,455.761,7791.067,455.761,7403.72,455.761,5799.698
456.706,10642.039,456.706,8330.603,456.706,10191.139,456.706,8988.348,456.706,7798.762,456.706,7303.692,456.707,5766.426
457.652,10824.05,457.652,8382.571,457.652,10019.088,457.652,9067.614,457.652,7944.157,457.652,7345.826,457.652,5801.882
458.597,10895.405,458.597,8375.215,458.597,10108.061,458.597,9151.435,458.597,7925.282,458.597,7331.234,458.598,5761.685
459.543,10489.618,459.543,8289.672,459.543,10256.443,459.543,9006.061,459.543,7838.85,459.543,7379.754,459.543,5710.559
460.488,10808.677,460.488,8374.353,460.488,10216.664,460.488,9151.494,460.488,7969.458,460.488,7272.266,460.489,5858.707
461.434,10672.649,461.434,8349.947,461.434,10160.165,461.434,9119.21,461.434,7930.987,461.434,7349.792,461.435,5840.237
462.38,10776.099,462.38,8289.301,462.38,10275.686,462.38,9006.699,462.38,7881.74,462.38,7407.261,462.38,5732.912
463.325,10764.773,463.325,8247.24,463.325,10077.798,463.325,8951.211,463.325,7879.491,463.325,7313.512,463.326,5732.559
464.271,10710.639,464.271,8286.789,464.271,10322.419,464.271,9115.525,464.271,7702.783,464.271,7380.937,464.271,5835.27
465.216,10426.489,465.216,8230.15,465.216,9986.857,465.216,8991.964,465.216,7890.38,465.216,7252.876,465.217,5856.208
466.162,10593.65,466.162,8203.985,466.162,9855.002,466.162,9168.178,466.162,7916.053,466.162,7337.673,466.162,5757.348
467.107,10605.507,467.107,8236.271,467.107,10204.557,467.107,8937.421,467.107,7779.166,467.107,7286.81,467.108,5820.494
468.053,10857.185,468.053,8171.814,468.053,10184.443,468.053,8916.723,468.053,7865.16,468.053,7223.554,468.053,5750.134
468.999,10739.087,468.999,8245.273,468.999,10130.285,468.999,8964.614,468.999,7719.347,468.999,7286.271,468.999,5814.364
469.944,10637.365,469.944,8210.721,469.944,10083.411,469.944,8936.427,469.944,7839.659,469.944,7278.593,469.945,5814.716
470.89,10770.185,470.89,8183.725,470.89,10027.058,470.89,8971.125,470.89,7785.762,470.89,7304.093,470.89,5781.021
471.835,10692.95,471.835,8193.162,471.835,9953.414,471.835,8866.258,471.835,7872.424,471.835,7200.888,471.836,5745.194
472.781,10422.333,472.781,8233.985,472.781,9913.392,472.781,9039.212,472.781,7744.101,472.781,7343.168,472.781,5765.358
473.726,10771.882,473.726,8120.854,473.726,9801.783,473.726,9025.295,473.726,7882.187,473.726,7386.995,473.727,5864.457
474.672,10583.932,474.672,8129.619,474.672,9796.703,474.672,8975.062,474.672,7788.319,474.672,7202.514,474.672,5537.218
475.617,10646.846,475.617,8107.646,475.617,10079.956,475.617,8957.334,475.617,7866.257,475.617,7185.809,475.618,5629.785
476.563,10577.631,476.563,8052.604,476.563,9676.594,476.563,9117.196,476.563,7560.32,476.563,7221.885,476.564,5639.534
477.509,10513.622,477.509,8117.168,477.509,9866.785,477.509,8924.622,477.509,7954.075,477.509,7280.348,477.509,5719.663
478.454,10701.275,478.454,8071.768,478.454,9644.505,478.454,8789.285,478.454,8057.115,478.454,7293.952,478.455,5694.6
479.4,10635.81,479.4,8057.739,479.4,9897.922,479.4,9006.952,479.4,7896.879,479.4,7454.427,479.4,5753.586
480.345,10835.297,480.345,8018.56,480.345,9832.987,480.345,9029.609,480.345,7715.011,480.345,7194.108,480.346,5687.838
481.291,10774.257,481.291,8057.107,481.291,9702.773,481.291,8948.115,481.291,6159.257,481.291,7327.848,481.291,5749.239
482.236,10487.617,482.236,8113.203,482.236,9853.086,482.236,8844.897,482.236,8206.732,482.236,7321.772,482.237,5695.923
483.182,10723.89,483.182,8077.109,483.182,9939.526,483.182,9040.655,483.182,8180.076,483.182,7263.239,483.182,5769.245
484.128,10692.629,484.128,7954.614,484.128,9719.891,484.128,8931.811,484.128,8200.495,484.128,7371.415,484.128,5744.474
485.073,10655.023,485.073,7984.573,485.073,9711.404,485.073,8886.535,485.073,8700.104,485.073,7308.186,485.074,5705.945
486.019,10887.358,486.019,7907.978,486.019,9806.837,486.019,8966.303,486.019,8958.413,486.019,7190.513,486.019,5771.505
486.964,10802.743,486.964,8031.126,486.964,9888.565,486.964,8883.05,486.964,9573.944,486.964,7173.412,486.965,5741.291
487.91,10659.121,487.91,7971.828,487.91,9914.462,487.91,8791.822,487.91,9375.223,487.91,7187.711,487.91,5728.83
488.855,10558.356,488.855,7999.005,488.855,10080.518,488.855,8783.108,488.855,9527.185,488.855,7295.06,488.856,5789.831
489.801,10675.624,489.801,8001.945,489.801,9798.254,489.801,8794.621,489.801,9672.27,489.801,7229.042,489.801,5806.943
490.746,10745.254,490.746,8023.631,490.746,9797.19,490.746,8951.915,490.746,9766.211,490.746,7278.679,490.747,5738.977
491.692,10585.858,491.692,7876.631,491.692,9946.996,491.692,8828.546,491.692,9728.794,491.692,7323.234,491.693,5799.05
492.638,10759.143,492.638,7905.392,492.638,9657.168,492.638,8829.796,492.638,9687.709,492.638,7184.687,492.638,5816.921
493.583,10508.262,493.583,7974.686,493.583,9911.64,493.583,8857.768,493.583,9891.971,493.583,7097.822,493.584,5742.001
494.529,10659.079,494.529,7940.345,494.529,9686.446,494.529,8678.237,494.529,9926.385,494.529,7224.551,494.529,5834.023
495.474,10604.858,495.474,7892.707,495.474,9671.776,495.474,8900.792,495.474,10015.134,495.474,6998.614,495.475,5818.281
496.42,10679.005,496.42,7873.502,496.42,9679.881,496.42,8814.266,496.42,10145.166,496.42,7154.667,496.42,5809.265
497.365,10583.713,497.365,7898.979,497.365,9718.747,497.365,8750.569,497.365,9873.814,497.365,6971.38,497.366,5774.524
498.311,10541.543,498.311,7810.569,498.311,9498.762,498.311,8873.608,498.311,9822.254,498.311,7265.97,498.311,5840.336
499.257,10599.222,499.257,7833.377,499.257,9491.776,499.257,8961.437,499.257,10017.335,499.257,7236.884,499.257,5741.406
500.202,10479.001,500.202,7776.392,500.202,9642.547,500.202,8857.366,500.202,9855.736,500.202,7196.01,500.203,5793.522
501.148,10690.506,501.148,7737.137,501.148,9705.454,501.148,8631.42,501.148,10333.951,501.148,7048.177,501.148,5813.691
502.093,10472.37,502.093,7843.259,502.093,9637.385,502.093,8759.96,502.093,9911.473,502.093,7165.057,502.094,5756.882
503.039,10591.398,503.039,7874.041,503.039,9888.726,503.039,8811.912,503.039,9865.974,503.039,7240.173,503.039,5775.385
503.984,10559.547,503.984,7822.689,503.984,9686.62,503.984,8870.496,503.984,10029.339,503.984,7147.205,503.985,5757.829
504.93,10700.865,504.93,7751.907,504.93,9733.438,504.93,8887.812,504.93,10061.302,504.93,7225.269,504.93,5752.274
505.875,10484.505,505.875,7787.08,505.875,9727.708,505.875,8797.235,505.875,10184.296,505.875,7107.931,505.876,5771.061
506.821,10735.184,506.821,7766.625,506.821,9587.481,506.821,8769.743,506.821,10118.583,506.821,7227.649,506.822,5715.451
507.767,10675.079,507.767,7758.625,507.767,9574.609,507.767,8807.537,507.767,9968.587,507.767,7191.791,507.767,5707.983
508.712,10625.842,508.712,7784.925,508.712,9697.073,508.712,8875.489,508.712,9877.788,508.712,7009.917,508.713,5735.323
509.658,10495.954,509.658,7723.244,509.658,9592.525,509.658,8599.95,509.658,10190.864,509.658,7253.814,509.658,5701.631
510.603,10789.747,510.603,7705.055,510.603,9876.094,510.603,8770.452,510.603,9904.339,510.603,7217.58,510.604,5681.104
511.549,10583.997,511.549,7694.232,511.549,9255.146,511.549,8821.606,511.549,10193.629,511.549,7243.837,511.549,5772.296
512.494,10628.018,512.494,7706.912,512.494,9583.682,512.494,8650.068,512.494,10294.939,512.494,7294.297,512.495,5641.634
513.44,10538.016,513.44,7693.418,513.44,9238.113,513.44,8734.695,513.44,10045.304,513.44,7117.984,513.44,5745.916
514.385,10568.458,514.385,7746.097,514.385,9588.655,514.385,8690.135,514.385,10048.799,514.385,7204.781,514.386,5763.937
515.331,10563.867,515.331,7712.298,515.331,9430.451,515.331,8616.237,515.331,10168.19,515.331,7103.316,515.332,5745.573
516.277,10619.652,516.277,7663.304,516.277,9385.648,516.277,8640.105,516.277,9959.823,516.277,7038.941,516.277,5744.83
517.222,10606.919,517.222,7647.875,517.222,9481.755,517.222,8724.37,517.222,10234.832,517.222,7236.104,517.223,5803.583
518.168,10617.393,518.168,7757.238,518.168,9505.492,518.168,8695.423,518.168,9991.194,518.168,7119.883,518.168,5704.258
519.113,10589.978,519.113,7683.341,519.113,9323.871,519.113,8634.526,519.113,10128.13,519.113,7123.837,519.114,5713.433
520.059,10439.166,520.059,7629.668,520.059,9186.255,520.059,8620.968,520.059,9891.537,520.059,7266.207,520.059,5732.162
521.004,10561.248,521.004,7510.67,521.004,9411.817,521.004,8691.828,521.004,10150.089,521.004,7314.236,521.005,5699.578
521.95,10405.646,521.95,7605.875,521.95,9126.857,521.95,8822.884,521.95,9987.671,521.95,7208.412,521.951,5741.116
522.896,10566.19,522.896,7539,522.896,9280.14,522.896,8705.595,522.896,10062.473,522.896,7169.678,522.896,5702.232
523.841,10490.129,523.841,7580.061,523.841,9409.176,523.841,8540.401,523.841,10189.291,523.841,7194.124,523.842,5699.311
524.787,10528.172,524.787,7556.371,524.787,9115.763,524.787,8583.567,524.787,10028.242,524.787,7232.167,524.787,5688.962
525.732,10417.861,525.732,7585.803,525.732,9340.678,525.732,8593.371,525.732,10041.737,525.732,7224.175,525.733,5795.38
526.678,10414.709,526.678,7572.809,526.678,9319.12,526.678,8850.981,526.678,9940.172,526.678,7139.932,526.678,5810.59
527.623,10581.541,527.623,7623.367,527.623,9268.845,527.623,8669.843,527.623,9888.11,527.623,7170.582,527.624,5672.071
528.569,10547.038,528.569,7778.029,528.569,9251.715,528.569,8739.838,528.569,10228.601,528.569,7148.984,528.569,5683.941
529.514,10676.413,529.514,7479.923,529.514,9303.347,529.514,8682.219,529.514,10181.28,529.514,7283.135,529.515,5740.398
530.46,10509.283,530.46,7670.429,530.46,9404.769,530.46,8434.137,530.46,10085.389,530.46,7154.719,530.461,5698.029
531.406,10587.261,531.406,7225.855,531.406,9181.63,531.406,8533.39,531.406,10139.637,531.406,7109.738,531.406,5722.792
532.351,10603.811,532.351,7511.357,532.351,9380.655,532.351,8534.04,532.351,10008.87,532.351,7108.02,532.352,5680.67
533.297,10593.475,533.297,7995.874,533.297,9254.809,533.297,8515.854,533.297,10284.445,533.297,7088.498,533.297,5748.862
534.242,10376.646,534.242,7985.642,534.242,9226.839,534.242,8622.051,534.242,10067.005,534.242,7140.863,534.243,5738.708
535.188,10538.986,535.188,8004.626,535.188,9061.999,535.188,8583.236,535.188,9945.429,535.188,7190.978,535.188,5721.88
536.133,10498.147,536.133,8020.586,536.133,8945.419,536.133,8493.215,536.133,9873.549,536.133,7162.603,536.134,5751.385
537.079,10528.174,537.079,8023.146,537.079,9142.817,537.079,8502.309,537.079,10281.83,537.079,6502.715,537.08,5772.529
538.025,10415.274,538.025,8002.673,538.025,9054.182,538.025,8510.709,538.025,10157.861,538.025,7165.027,538.025,5661.945
538.97,10444.467,538.97,8025.561,538.97,9139.172,538.97,8604.572,538.97,10047.423,538.97,7249.082,538.971,5707.188
539.916,10555.746,539.916,8036.386,539.916,9193.093,539.916,8574.386,539.916,9920.738,539.916,7241.57,539.916,5708.322
540.861,10629.461,540.861,8047.412,540.861,9054.48,540.861,8463.445,540.861,10065.941,540.861,7239.347,540.862,5733.863
541.807,10683.736,541.807,8093.683,541.807,8943.507,541.807,8278.467,541.807,9953.113,541.807,7141.122,541.807,5775.054
542.752,10543.337,542.752,8136.755,542.752,9160.591,542.752,8517.25,542.752,9967.964,542.752,7155.326,542.753,5589.634
543.698,10433.991,543.698,8080.709,543.698,9057.359,543.698,8391.369,543.698,10061.336,543.698,7250.232,543.698,5698.562
544.643,10507.266,544.643,8002.186,544.643,9150.422,544.643,8294.917,544.643,9981.609,544.643,7211.661,544.644,5752.443
545.589,10546.133,545.589,8080.301,545.589,9093.898,545.589,8403.414,545.589,9959.807,545.589,7173.149,545.59,5678.143
546.535,10566.843,546.535,8050.63,546.535,9346.001,546.535,8613.578,546.535,10149.352,546.535,7114.525,546.535,5708.64
547.48,10626.423,547.48,8106.943,547.48,9030.918,547.48,8421.256,547.48,9834.595,547.48,7295.524,547.481,5680.493
548.426,10459.219,548.426,8075.107,548.426,9071.848,548.426,8538.064,548.426,9961.743,548.426,7203.76,548.426,5737.455
549.371,10610.808,549.371,8034.544,549.371,8951.872,549.371,8467.979,549.371,9911.93,549.371,7225.542,549.372,5612.056
550.317,10406.381,550.317,8077.53,550.317,8851.638,550.317,8397.436,550.317,9829.733,550.317,7130.118,550.317,5782.952
551.262,10596.081,551.262,8048.05,551.262,8934.192,551.262,8398.151,551.262,9905.881,551.262,7173.558,551.263,5627.691
552.208,10537.85,552.208,8031.69,552.208,8749.2,552.208,8406.114,552.208,9949.921,552.208,7218.84,552.208,5722.784
553.154,10635.207,553.154,8105.235,553.154,8962.543,553.154,8361.585,553.154,10031.401,553.154,7208.769,553.154,5670.995
554.099,10336.572,554.099,8059.302,554.099,8955.779,554.099,8489.908,554.099,9990.485,554.099,7277.515,554.1,5678.691
555.045,10473.523,555.045,7960.771,555.045,8958.592,555.045,8266.524,555.045,9886.43,555.045,7159.397,555.045,5625.544
555.99,10332.786,555.99,8032.314,555.99,9031.237,555.99,8484.716,555.99,10140.751,555.99,7133.35,555.991,5720.813
556.936,10469.875,556.936,7896.068,556.936,9093.911,556.936,8414.84,556.936,9835.966,556.936,7256.518,556.936,5680.632
557.881,10432.654,557.881,8020.6,557.881,8859.059,557.881,8478.042,557.881,9928.107,557.881,7116.352,557.882,5655.255
558.827,10457.826,558.827,8007.079,558.827,8917.507,558.827,8469.87,558.827,9725.989,558.827,7301.089,558.827,5632.432
559.772,10139.86,559.772,7953.586,559.772,9144.867,559.772,8276.132,559.772,9889.198,559.772,7064.651,559.773,5691.887
560.718,10536.27,560.718,7996.287,560.718,8770.089,560.718,8556.25,560.718,10127.424,560.718,7166.026,560.719,5639.869
561.664,10305.124,561.664,7922.729,561.664,8773.685,561.664,8328.827,561.664,9820.074,561.664,7230.282,561.664,5671.896
562.609,10396.173,562.609,7938.282,562.609,8963.473,562.609,8443.53,562.609,9722.638,562.609,7139.208,562.61,5602.261
563.555,10338.395,563.555,7986.518,563.555,8996.041,563.555,8442.302,563.555,10035.223,563.555,7218.94,563.555,5660.842
564.5,10311.106,564.5,7992.101,564.5,8946.989,564.5,8383.97,564.5,9842.548,564.5,7158.649,564.501,5618.896
565.446,10542.934,565.446,7938.763,565.446,8952.493,565.446,8376.945,565.446,10082.079,565.446,7127.613,565.446,5610.697
566.391,10591.89,566.391,7909.076,566.391,8816.374,566.391,8431.225,566.391,10126.144,566.391,7136.097,566.392,5653.541
567.337,10505.721,567.337,7986.501,567.337,8783.88,567.337,8446.72,567.337,10031.524,567.337,7116.999,567.338,5640.398
568.283,10504.522,568.283,7939.026,568.283,8820.792,568.283,8345.922,568.283,9816.439,568.283,7163.833,568.283,5587.063
569.228,10472.335,569.228,7818.183,569.228,8867.795,569.228,8337.85,569.228,9358.342,569.228,7065.509,569.229,5628.924
570.174,10532.094,570.174,7898.197,570.174,8966.335,570.174,8094.254,570.174,10932.646,570.174,7052.462,570.174,5557.934
571.119,10414.08,571.119,7962.241,571.119,8770.887,571.119,8463.433,571.119,11191.759,571.119,7054.794,571.12,5605.734
572.065,10380.599,572.065,7823.831,572.065,8765.192,572.065,8237.218,572.065,11275.493,572.065,7117.091,572.065,5618.89
573.01,10590.222,573.01,7895.143,573.01,8917.216,573.01,8430.027,573.01,11249.757,573.01,7125.122,573.011,5640.134
573.956,10413.178,573.956,7912.687,573.956,8657.635,573.956,8271.623,573.956,11198.933,573.956,7129.523,573.956,5621.712
574.901,10554.661,574.901,7868.511,574.901,8869.079,574.901,8325.798,574.901,11182.533,574.901,7277.415,574.902,5674.904
575.847,10469.43,575.847,7912.805,575.847,8876.291,575.847,8251.749,575.847,11072.995,575.847,7119.305,575.848,5573.907
576.793,10395.724,576.793,7872.096,576.793,8656.773,576.793,8371.97,576.793,11280.602,576.793,7212.51,576.793,5722.235
577.738,10527.335,577.738,7820.06,577.738,8775.682,577.738,8397.804,577.738,11309.679,577.738,7084.61,577.739,5578.743
578.684,10494.259,578.684,7807.566,578.684,8718.698,578.684,8158.381,578.684,11232.096,578.684,7237.034,578.684,5668.326
579.629,10454.887,579.629,7816.911,579.629,8900.37,579.629,8172.076,579.629,11430.693,579.629,7107.756,579.63,5663.943
580.575,10429.715,580.575,7861.027,580.575,8650.902,580.575,8315.956,580.575,11342.168,580.575,7140.611,580.575,5671.118
581.52,10369.861,581.52,7841.006,581.52,8661.167,581.52,8302.394,581.52,11262.496,581.52,7167.247,581.521,5641.416
582.466,10454.087,582.466,7860.839,582.466,8668.933,582.466,8347.34,582.466,11409.662,582.466,7218.456,582.467,5635.967
583.411,10387.242,583.411,7824.804,583.411,8963.735,583.411,8266.309,583.411,11267.73,583.411,7044.87,583.412,5586.518
584.357,10394.301,584.357,7766.605,584.357,8529.574,584.357,8368.901,584.357,11469.862,584.357,7190.648,584.358,5611.627
585.303,10449.935,585.303,7794.381,585.303,8782.368,585.303,8114.141,585.303,11200.029,585.303,7204.282,585.303,5633.66
586.248,10347.229,586.248,7830.217,586.248,8647.383,586.248,8219.075,586.248,11243.352,586.248,7012.319,586.249,5620.201
587.194,10510.529,587.194,7750.584,587.194,8534.187,587.194,8345.355,587.194,11163.905,587.194,7208.653,587.194,5605.564
588.139,10461.867,588.139,7773.354,588.139,8500.909,588.139,8384.42,588.139,11468.577,588.139,7199.473,588.14,5608.313
589.085,10496.336,589.085,7768.961,589.085,8585.918,589.085,8183.916,589.085,11292.683,589.085,7106.004,589.085,5592.972
590.03,10397.086,590.03,7751.956,590.03,8509.932,590.03,8248.38,590.03,11382.929,590.03,7179.435,590.031,5495.293
590.976,10421.773,590.976,7722.842,590.976,8717.487,590.976,8071.381,590.976,11515.333,590.976,7290.681,590.977,5601.886
591.922,10177.706,591.922,7637.905,591.922,8682.036,591.922,8164.71,591.922,11434.393,591.922,7220.12,591.922,5568.96
592.867,10490.695,592.867,7730.065,592.867,8463.691,592.867,8200.636,592.867,11403.006,592.867,7224.159,592.868,5584.334
593.813,10391.894,593.813,7621.138,593.813,8617.05,593.813,8046.016,593.813,11245.003,593.813,7161.285,593.813,5635.086
594.758,10584.837,594.758,7682.848,594.758,8383.114,594.758,8293.407,594.758,11278.944,594.758,7105.885,594.759,5644.825
595.704,10358.899,595.704,7635.819,595.704,8574.864,595.704,8301.816,595.704,11409.221,595.704,7200.611,595.704,5595.556
596.649,10394.794,596.649,7624.206,596.649,8653.228,596.649,8244.174,596.649,11057.467,596.649,7096.582,596.65,5535.021
597.595,10326.238,597.595,7610.274,597.595,8736.351,597.595,8240.769,597.595,11363.566,597.595,7025.391,597.596,5591.493
598.54,10429.526,598.54,7665.219,598.54,8628.219,598.54,8125.834,598.54,11262.536,598.54,7143.7,598.541,5594.228
599.486,10199.55,599.486,7613.324,599.486,8520.575,599.486,8113.072,599.486,11426.874,599.486,7113.243,599.487,5604.936
600.432,10408.058,600.432,7642.632,600.432,8451.695,600.432,8258.939,600.432,10968.813,600.432,7144.401,600.432,5635.193
601.377,10487.27,601.377,7635.197,601.377,8321.581,601.377,8035.959,601.377,11322.107,601.377,7021.339,601.378,5586.864
602.323,10428.352,602.323,7613.078,602.323,8665.526,602.323,8180.136,602.323,11445.011,602.323,7193.019,602.323,5589.479
603.268,10439.618,603.268,7609.59,603.268,8416.113,603.268,8128.403,603.268,11359.974,603.268,7185.549,603.269,5581.918
604.214,10256.906,604.214,7659.44,604.214,8293.758,604.214,8204.121,604.214,11285.321,604.214,6982.925,604.214,5574.882
605.159,10432.886,605.159,7557.119,605.159,8537.043,605.159,8193.485,605.159,11170.752,605.159,5735.14,605.16,5583.926
606.105,10299.802,606.105,7574.682,606.105,8276.3,606.105,8109.535,606.105,11476.639,606.105,6945.13,606.106,5607.305
607.051,10325.866,607.051,7599.477,607.051,8461.91,607.051,8217.562,607.051,11342.229,607.051,7049.716,607.051,5576.684
607.996,10386.169,607.996,7617.582,607.996,8620.982,607.996,8146.874,607.996,11381.62,607.996,6936.922,607.997,5610.25
608.942,10436.548,608.942,7563.616,608.942,8433.53,608.942,8139.734,608.942,11255.768,608.942,7060.208,608.942,5620.823
609.887,10248.778,609.887,7590.111,609.887,8288.434,609.887,8123.453,609.887,11308.44,609.887,7147.091,609.888,5567.187
610.833,10098.575,610.833,7532.182,610.833,8506.391,610.833,8013.426,610.833,11204.425,610.833,7270.794,610.833,5632.574
611.778,10208.944,611.778,7486.951,611.778,8460.526,611.778,8113.389,611.778,11209.477,611.778,7075.145,611.779,5556.556
612.724,10458.075,612.724,7519.87,612.724,8453.689,612.724,8103.812,612.724,11175.151,612.724,7170.455,612.725,5639.436
613.669,10409.967,613.669,7482.054,613.669,8371.574,613.669,8122.748,613.669,11220.818,613.669,7193.483,613.67,5512.921
614.615,10395.779,614.615,7529.79,614.615,8417.4,614.615,8147.921,614.615,11036.354,614.615,7132.682,614.616,5507.364
615.561,10278.218,615.561,7495.55,615.561,8276.392,615.561,8006.814,615.561,11084.914,615.561,7217.524,615.561,5609.387
616.506,10625.409,616.506,7468.268,616.506,8524.815,616.506,8097.554,616.506,11024.056,616.506,7197.583,616.507,5569.889
617.452,10427.546,617.452,7460.641,617.452,8380.882,617.452,8146.917,617.452,11358.946,617.452,7195.746,617.452,5581.04
618.397,10403.309,618.397,7430.062,618.397,8207.387,618.397,8217.668,618.397,11167.597,618.397,7222.352,618.398,5593.828
619.343,10505.206,619.343,7460.179,619.343,8656.436,619.343,8011.389,619.343,11229.521,619.343,7133.078,619.343,5569.413
620.288,10282.078,620.288,7464.692,620.288,8475.287,620.288,7928.79,620.288,11245.303,620.288,7076.667,620.289,5598.366
621.234,10328.955,621.234,7470.716,621.234,8163.873,621.234,8058.39,621.234,11211.885,621.234,7185.413,621.235,5572.372
622.18,10509.372,622.18,7271.932,622.18,8283.421,622.18,7836.838,622.18,10922.811,622.18,7222.228,622.18,5600.536
623.125,10233.554,623.125,7172.878,623.125,8299.515,623.125,7987.226,623.125,11042.614,623.125,7012.869,623.126,5610.266
624.071,10553.477,624.071,7458.48,624.071,8375.103,624.071,8045.946,624.071,11203.881,624.071,7168.94,624.071,5484.259
